base_index,base,category_type,category,particle_count,angular_centroid_deg,angular_variance,overlap_score
3754,37.84636927385477,family,lepton,3,278.22661064793783,0.508415774019588,1.0
3754,37.84636927385477,family,meson,17,351.00063900912494,0.7859712285214469,0.8235294117647058
3754,37.84636927385477,family,baryon,7,209.31316012037772,0.5947317713043088,1.0
3754,37.84636927385477,family,boson,3,159.0735769910844,0.10562216446368944,1.0
3754,37.84636927385477,family,quark,1,259.82303135900503,0.0,1.0
3755,37.85613122624525,family,lepton,3,277.52140170231,0.5095448781670879,1.0
3755,37.85613122624525,family,meson,17,350.95289934456594,0.7859351004345849,0.7647058823529411
3755,37.85613122624525,family,baryon,7,208.94612963096662,0.5963355729245026,1.0
3755,37.85613122624525,family,boson,3,159.04724379807558,0.1057921682446541,1.0
3755,37.85613122624525,family,quark,1,259.80459080665025,0.0,1.0
3756,37.86589317863573,family,lepton,3,276.81515438949765,0.5106865629371633,1.0
3756,37.86589317863573,family,meson,17,350.9052352775051,0.7858990386183381,0.7647058823529411
3756,37.86589317863573,family,baryon,7,208.5823787103017,0.5979370499112977,1.0
3756,37.86589317863573,family,boson,3,159.02092485749603,0.10596222895153373,1.0
3756,37.86589317863573,family,quark,1,259.78615762532735,1.1102230246251565e-16,1.0
3757,37.87565513102621,family,lepton,3,276.10785528670965,0.5118406740809321,1.0
3757,37.87565513102621,family,meson,17,350.85764661800016,0.7858630420780274,0.7647058823529411
3757,37.87565513102621,family,baryon,7,208.22194608487737,0.5995359649962078,1.0
3757,37.87565513102621,family,boson,3,158.99462016255106,0.10613234643744118,1.0
3757,37.87565513102621,family,quark,1,259.76773181000516,0.0,1.0
3758,37.885417083416684,family,lepton,3,275.39949082368787,0.5130070564090539,1.0
3758,37.885417083416684,family,meson,17,350.810133175651,0.7858271098217331,0.7647058823529411
3758,37.885417083416684,family,baryon,7,207.8648705238243,0.6011320778870468,1.0
3758,37.885417083416684,family,boson,3,158.96832970645232,0.106302520555703,1.0
3758,37.885417083416684,family,quark,1,259.7493133556577,0.0,1.0
3759,37.89517903580716,family,lepton,3,274.69004728145796,0.5141855537907443,1.0
3759,37.89517903580716,family,meson,17,350.7626947595997,0.7857912408603058,0.7647058823529411
3759,37.89517903580716,family,baryon,7,207.51119081938018,0.6027251452260037,1.0
3759,37.89517903580716,family,boson,3,158.94205348241815,0.10647275115985677,1.0
3759,37.89517903580716,family,quark,1,259.73090225726355,1.1102230246251565e-16,1.0
3760,37.90494098819764,family,lepton,3,273.9795107911128,0.5153760091526449,1.0
3760,37.90494098819764,family,meson,17,350.7153311785331,0.785755434207372,0.7647058823529411
3760,37.90494098819764,family,baryon,7,207.16094576624027,0.6043149205488456,1.0
3760,37.90494098819764,family,boson,3,158.91579148367308,0.1066430381036535,1.0
3760,37.90494098819764,family,quark,1,259.7124985098062,1.1102230246251565e-16,1.0
3761,37.91470294058812,family,lepton,3,273.26786733261537,0.5165782644776094,1.0
3761,37.91470294058812,family,meson,17,350.66804224068426,0.7857196888793506,0.7647058823529411
3761,37.91470294058812,family,baryon,7,206.81417413976882,0.6059011542451755,1.0
3761,37.91470294058812,family,boson,3,158.88954370344814,0.10681338124105444,1.0
3761,37.91470294058812,family,quark,1,259.6941021082739,0.0,1.0
3762,37.9244648929786,family,lepton,3,272.55510273362756,0.5177921608034061,1.0
3762,37.9244648929786,family,meson,17,350.6208277538329,0.7856840038954559,0.7647058823529411
3762,37.9244648929786,family,baryon,7,206.47091467302806,0.6074835935200809,1.0
3762,37.9244648929786,family,boson,3,158.8633101349808,0.10698378042623413,1.0
3762,37.9244648929786,family,quark,1,259.6757130476598,0.0,1.0
3763,37.934226845369075,family,lepton,3,271.84120266836976,0.5190175382212867,1.0
3763,37.934226845369075,family,meson,17,350.57368752530886,0.7856483782777108,0.7647058823529411
3763,37.934226845369075,family,baryon,7,206.13120603258062,0.6090619823571111,1.0
3763,37.934226845369075,family,boson,3,158.837090771515,0.10715423551357517,1.0
3763,37.934226845369075,family,quark,1,259.65733132296185,0.0,1.0
3764,37.94398879775955,family,lepton,3,271.1261526565145,0.5202542358744745,1.0
3764,37.94398879775955,family,meson,17,350.52662136199297,0.7856128110509553,0.7647058823529411
3764,37.94398879775955,family,baryon,7,205.79508679303407,0.6106360614828416,1.0
3764,37.94398879775955,family,boson,3,158.81088560630096,0.1073247463576742,1.0
3764,37.94398879775955,family,quark,1,259.63895692918265,0.0,1.0
3765,37.95375075015003,family,lepton,3,270.40993806210184,0.5215020919565734,1.0
3765,37.95375075015003,family,meson,17,350.47962907031683,0.7855773012428588,0.8235294117647058
3765,37.95375075015003,family,baryon,7,205.46259541028655,0.6122055683330621,1.0
3765,37.95375075015003,family,boson,3,158.78469463259535,0.10749531281333635,1.0
3765,37.95375075015003,family,quark,1,259.6205898613296,0.0,1.0
3766,37.96351270254051,family,lepton,3,269.6925440925052,0.522760943709839,1.0
3766,37.96351270254051,family,meson,17,350.4327104562683,0.7855418478839253,0.8823529411764706
3766,37.96351270254051,family,baryon,7,205.1337701934392,0.6137702370208331,1.0
3766,37.96351270254051,family,boson,3,158.75851784366122,0.1076659347355774,1.0
3766,37.96351270254051,family,quark,1,259.6022301144151,0.0,1.0
3767,37.97327465493099,family,lepton,3,268.9739557974225,0.5240306274234001,1.0
3767,37.97327465493099,family,meson,17,350.3858653253898,0.7855064500075055,0.8823529411764706
3767,37.97327465493099,family,baryon,7,204.80864927533656,0.6153297983064484,1.0
3767,37.97327465493099,family,boson,3,158.73235523276816,0.10783661197962224,1.0
3767,37.97327465493099,family,quark,1,259.583877683456,0.0,1.0
3768,37.983036607321466,family,lepton,3,268.25415806792086,0.5253109784313306,1.0
3768,37.983036607321466,family,meson,17,350.3390934827813,0.7854711066498048,0.8823529411764706
3768,37.983036607321466,family,baryon,7,204.48727058169112,0.6168839795695149,1.0
3768,37.983036607321466,family,boson,3,158.70620679319197,0.10800734440090687,1.0
3768,37.983036607321466,family,quark,1,259.5655325634742,1.1102230246251565e-16,1.0
3769,37.99279855971194,family,lepton,3,267.53313563551296,0.526601831110691,1.0
3769,37.99279855971194,family,meson,17,350.2923947331028,0.785435816849896,0.8823529411764706
3769,37.99279855971194,family,baryon,7,204.16967179877412,0.6184325047833621,1.0
3769,37.99279855971194,family,boson,3,158.68007251821484,0.10817813185507386,1.0
3769,37.99279855971194,family,quark,1,259.54719474949616,0.0,1.0
3770,38.00256051210242,family,lepton,3,266.81087307128666,0.5279030188794289,1.0
3770,38.00256051210242,family,meson,17,350.2457688805748,0.7854005796497232,0.8823529411764706
3770,38.00256051210242,family,baryon,7,203.85589033961972,0.619975094491795,1.0
3770,38.00256051210242,family,boson,3,158.65395240112554,0.10834897419797695,1.0
3770,38.00256051210242,family,quark,1,259.52886423655326,0.0,1.0
3771,38.0123224644929,family,lepton,3,266.087354785077,0.5292143741942242,1.0
3771,38.0123224644929,family,meson,17,350.1992157289805,0.7853653940941162,0.8823529411764706
3771,38.0123224644929,family,baryon,7,203.54596330871922,0.6215114657885306,1.0
3771,38.0123224644929,family,boson,3,158.62784643521888,0.1085198712856783,1.0
3771,38.0123224644929,family,quark,1,259.51054101968134,0.0,1.0
3772,38.02208441688338,family,lepton,3,265.36256502470775,0.5305357285482206,1.0
3772,38.02208441688338,family,meson,17,350.15273508166746,0.7853302592307972,0.8823529411764706
3772,38.02208441688338,family,baryon,7,203.23992746517277,0.6230413322993472,1.0
3772,38.02208441688338,family,boson,3,158.60175461379637,0.10869082297444643,1.0
3772,38.02208441688338,family,quark,1,259.4922250939213,0.0,1.0
3773,38.03184636927386,family,lepton,3,264.6364878752717,0.5318669124686783,1.0
3773,38.03184636927386,family,meson,17,350.10632674155056,0.7852951741103905,0.8823529411764706
3773,38.03184636927386,family,baryon,7,202.9378191842711,0.6245644041672892,1.0
3773,38.03184636927386,family,boson,3,158.57567693016574,0.10886182912075881,1.0
3773,38.03184636927386,family,quark,1,259.47391645431884,0.0,1.0
3774,38.041608321664334,family,lepton,3,263.9091072584682,0.5332077555145822,1.0
3774,38.041608321664334,family,meson,17,350.0599905111118,0.7852601377864296,0.8823529411764706
3774,38.041608321664334,family,baryon,7,202.63967441746345,0.6260803880409261,1.0
3774,38.041608321664334,family,boson,3,158.549613377641,0.10903288958130186,1.0
3774,38.041608321664334,family,quark,1,259.45561509592386,0.0,1.0
3775,38.05137027405481,family,lepton,3,263.1804069320307,0.5345580862740933,1.0
3775,38.05137027405481,family,meson,17,350.0137261924039,0.7852251493153704,0.8823529411764706
3775,38.05137027405481,family,baryon,7,202.34552865071421,0.6275889870660682,1.0
3775,38.05137027405481,family,boson,3,158.52356394954273,0.10920400421296672,1.0
3775,38.05137027405481,family,quark,1,259.4373210137917,1.1102230246251565e-16,1.0
3776,38.06113222644529,family,lepton,3,262.4503704891828,0.5359177323620086,1.0
3776,38.06113222644529,family,meson,17,349.9675335870513,0.7851902077565985,0.8823529411764706
3776,38.06113222644529,family,baryon,7,202.05541686119622,0.6290899008809497,1.0
3776,38.06113222644529,family,boson,3,158.49752863919755,0.10937517287285359,1.0
3776,38.06113222644529,family,quark,1,259.4190342029817,0.0,1.0
3777,38.070894178835765,family,lepton,3,261.71898135819447,0.5372865204170907,1.0
3777,38.070894178835765,family,meson,17,349.92141249625183,0.7851553121724355,0.8823529411764706
3777,38.070894178835765,family,baryon,7,201.769373472323,0.6305828256152219,1.0
3777,38.070894178835765,family,boson,3,158.4715074399388,0.1095463954182675,1.0
3777,38.070894178835765,family,quark,1,259.4007546585585,0.0,1.0
3778,38.08065613122625,family,lepton,3,260.9862228020053,0.538664276099335,1.0
3778,38.08065613122625,family,meson,17,349.8753627207792,0.7851204616281482,0.8823529411764706
3778,38.08065613122625,family,baryon,7,201.4874323070858,0.6320674538929125,1.0
3778,38.08065613122625,family,boson,3,158.4455003451057,0.10971767170672275,1.0
3778,38.08065613122625,family,quark,1,259.3824823755911,0.0,1.0
3779,38.090418083616726,family,lepton,3,260.2520779179174,0.5400508240872066,1.0
3779,38.090418083616726,family,meson,17,349.82938406098583,0.7850856551919658,0.8823529411764706
3779,38.090418083616726,family,baryon,7,201.2096265396971,0.6335434748395661,1.0
3779,38.090418083616726,family,boson,3,158.41950734804433,0.10988900159593584,1.0
3779,38.090418083616726,family,quark,1,259.3642173491535,0.0,1.0
3780,38.1001800360072,family,lepton,3,259.51652963738195,0.5414459880747707,1.0
3780,38.1001800360072,family,meson,17,349.78347631680197,0.785050891935077,0.8823529411764706
3780,38.1001800360072,family,baryon,7,200.93598864551754,0.6350105740938403,1.0
3780,38.1001800360072,family,boson,3,158.39352844210674,0.11006038494383197,1.0
3780,38.1001800360072,family,quark,1,259.34595957432396,0.0,1.0
3781,38.10994198839768,family,lepton,3,258.77956072586954,0.5428495907687907,1.0
3781,38.10994198839768,family,meson,17,349.7376392877405,0.7850161709316454,0.8823529411764706
3781,38.10994198839768,family,baryon,7,200.66655034927103,0.6364684338236957,1.0
3781,38.10994198839768,family,boson,3,158.3675636206514,0.11023182160854017,1.0
3781,38.10994198839768,family,quark,1,259.3277090461859,0.0,1.0
3782,38.119703940788156,family,lepton,3,258.0411537828289,0.5442614538857813,1.0
3782,38.119703940788156,family,meson,17,349.6918727728974,0.7849814912588166,0.9411764705882353
3782,38.119703940788156,family,baryon,7,200.40134257154114,0.6379167327475112,1.0
3782,38.119703940788156,family,boson,3,158.34161287704305,0.11040331144839588,1.0
3782,38.119703940788156,family,quark,1,259.30946575982705,0.0,1.0
3783,38.12946589317864,family,lepton,3,257.3012912417545,0.5456813981489892,1.0
3783,38.12946589317864,family,meson,17,349.6461765709538,0.784946851996727,0.9411764705882353
3783,38.12946589317864,family,baryon,7,200.1403953735611,0.6393551461603049,1.0
3783,38.12946589317864,family,boson,3,158.31567620465285,0.11057485432193825,1.0
3783,38.12946589317864,family,quark,1,259.29122971034,1.1102230246251565e-16,1.0
3784,38.13922784556912,family,lepton,3,256.5599553703516,0.5471092432853268,1.0
3784,38.13922784556912,family,meson,17,349.60055048017944,0.7849122522285134,0.9411764705882353
3784,38.13922784556912,family,baryon,7,199.88373790029613,0.6407833459652945,1.0
3784,38.13922784556912,family,boson,3,158.28975359685816,0.11074645008791162,1.0
3784,38.13922784556912,family,quark,1,259.27300089282204,0.0,1.0
3785,38.148989797959594,family,lepton,3,255.81712827079303,0.5485448080223341,1.0
3785,38.148989797959594,family,meson,17,349.5549942984323,0.7848776910403199,0.8823529411764706
3785,38.148989797959594,family,baryon,7,199.63139832184288,0.6422010007110979,1.0
3785,38.148989797959594,family,boson,3,158.2638450470428,0.11091809860526358,1.0
3785,38.148989797959594,family,quark,1,259.2547793023751,0.0,1.0
3786,38.15875175035007,family,lepton,3,255.07279188011756,0.5499879100850242,1.0
3786,38.15875175035007,family,meson,17,349.50950782316255,0.7848431675213048,0.8823529411764706
3786,38.15875175035007,family,baryon,7,199.38340377316953,0.6436077756347587,1.0
3786,38.15875175035007,family,boson,3,158.23795054859673,0.11108979973314659,1.0
3786,38.15875175035007,family,quark,1,259.2365649341058,0.0,1.0
3787,38.16851370274055,family,lepton,3,254.32692797072212,0.5514383661927755,1.0
3787,38.16851370274055,family,meson,17,349.46409085141414,0.7848086807636558,0.8823529411764706
3787,38.16851370274055,family,baryon,7,199.13978029221667,0.6450033327108882,1.0
3787,38.16851370274055,family,boson,3,158.2120700949162,0.11126155333091658,1.0
3787,38.16851370274055,family,quark,1,259.21835778312516,0.0,1.0
3788,38.178275655131024,family,lepton,3,253.5795181509986,0.5528959920561557,1.0
3788,38.178275655131024,family,meson,17,349.4187431798265,0.7847742298625893,0.8823529411764706
3788,38.178275655131024,family,baryon,7,198.9005527564057,0.6463873307071325,1.0
3788,38.178275655131024,family,boson,3,158.18620367940397,0.11143335925813214,1.0
3788,38.178275655131024,family,quark,1,259.20015784454915,0.0,1.0
3789,38.18803760752151,family,lepton,3,252.83054386608777,0.554360602373774,1.0
3789,38.18803760752151,family,meson,17,349.3734646046371,0.7847398139163666,0.8235294117647058
3789,38.18803760752151,family,baryon,7,198.66574481759488,0.6477594252462946,1.0
3789,38.18803760752151,family,boson,3,158.16035129546884,0.11160521737455509,1.0
3789,38.18803760752151,family,quark,1,259.18196511349845,0.0,1.0
3790,38.197799559911985,family,lepton,3,252.0799863987731,0.5558320108291184,1.0
3790,38.197799559911985,family,meson,17,349.32825492168337,0.7847054320262983,0.8235294117647058
3790,38.197799559911985,family,baryon,7,198.4353788355297,0.6491192688752185,1.0
3790,38.197799559911985,family,boson,3,158.13451293652597,0.11177712754015068,1.0
3790,38.197799559911985,family,quark,1,259.163779585098,0.0,1.0
3791,38.20756151230246,family,lepton,3,251.32782687052122,0.5573100300874118,1.0
3791,38.20756151230246,family,meson,17,349.2831139264049,0.7846710832967501,0.8235294117647058
3791,38.20756151230246,family,baryon,7,198.2094758098609,0.6504665111408723,1.0
3791,38.20756151230246,family,boson,3,158.10868859599682,0.11194908961508598,1.0
3791,38.20756151230246,family,quark,1,259.14560125447775,0.0,1.0
3792,38.21732346469294,family,lepton,3,250.574046242669,0.5587944717924715,1.0
3792,38.21732346469294,family,meson,17,349.23804141384505,0.7846367668351577,0.8235294117647058
3792,38.21732346469294,family,baryon,7,197.98805531079287,0.6518007986737212,1.0
3792,38.21732346469294,family,boson,3,158.08287826730916,0.11212110345972925,1.0
3792,38.21732346469294,family,quark,1,259.127430116772,1.1102230246251565e-16,1.0
3793,38.227085417083416,family,lepton,3,249.8186253177788,0.5602851465635914,1.0
3793,38.227085417083416,family,meson,17,349.19303717865427,0.7846024817520295,0.8235294117647058
3793,38.227085417083416,family,baryon,7,197.77113540844186,0.6531217752786922,1.0
3793,38.227085417083416,family,boson,3,158.05708194389692,0.11229316893465169,1.0
3793,38.227085417083416,family,quark,1,259.10926616711987,0.0,1.0
3794,38.23684736947389,family,lepton,3,249.06154474113762,0.5617818639924936,1.0
3794,38.23684736947389,family,meson,17,349.1481010150915,0.7845682271609544,0.8235294117647058
3794,38.23684736947389,family,baryon,7,197.5587326009961,0.6544290820339723,1.0
3794,38.23684736947389,family,boson,3,158.0312996192004,0.11246528590062566,1.0
3794,38.23684736947389,family,quark,1,259.09110940066506,1.1102230246251565e-16,1.0
3795,38.246609321864376,family,lepton,3,248.30278500244955,0.5632844326402854,1.0
3795,38.246609321864376,family,meson,17,349.1032327170267,0.7845340021786156,0.8235294117647058
3795,38.246609321864376,family,baryon,7,197.3508617417755,0.6557223573978783,1.0
3795,38.246609321864376,family,boson,3,158.00553128666604,0.11263745421862481,1.0
3795,38.246609321864376,family,quark,1,259.07295981255567,0.0,1.0
3796,38.25637127425485,family,lepton,3,247.54232643769416,0.564792660034515,1.0
3796,38.25637127425485,family,meson,17,349.05843207794277,0.7844998059247905,0.8235294117647058
3796,38.25637127425485,family,baryon,7,197.1475359653157,0.6570012373240055,1.0
3796,38.25637127425485,family,boson,3,157.9797769397467,0.11280967374982209,1.0
3796,38.25637127425485,family,quark,1,259.0548173979448,1.1102230246251565e-16,1.0
3797,38.26613322664533,family,lepton,3,246.78014923117837,0.5663063526662645,1.0
3797,38.26613322664533,family,meson,17,349.01369889093803,0.7844656375223652,0.8235294117647058
3797,38.26613322664533,family,baryon,7,196.94876661256964,0.6582653553848827,1.0
3797,38.26613322664533,family,boson,3,157.95403657190127,0.11298194435559406,1.0
3797,38.26613322664533,family,quark,1,259.0366821519898,0.0,1.0
3798,38.27589517903581,family,lepton,3,246.0162334177816,0.5678253159873523,1.0
3798,38.27589517903581,family,meson,17,348.96903294872834,0.7844314960973398,0.8235294117647058
3798,38.27589517903581,family,baryon,7,196.75456315539122,0.6595143429043029,1.0
3798,38.27589517903581,family,boson,3,157.9283101765951,0.1131542658975142,1.0
3798,38.27589517903581,family,quark,1,259.0185540698527,0.0,1.0
3799,38.285657131426284,family,lepton,3,245.2505588854036,0.5693493544076198,1.0
3799,38.285657131426284,family,meson,17,348.9244340436498,0.7843973807788336,0.8235294117647058
3799,38.285657131426284,family,baryon,7,196.56493312043057,0.6607478290986166,1.0
3799,38.285657131426284,family,boson,3,157.90259774729958,0.11332663823735944,1.0
3799,38.285657131426284,family,quark,1,259.00043314670023,0.0,1.0
3800,38.29541908381677,family,lepton,3,244.48310537763697,0.5708782712923208,1.0
3800,38.29541908381677,family,meson,17,348.8799019676606,0.7843632906990977,0.8235294117647058
3800,38.29541908381677,family,baryon,7,196.37988201259807,0.6619654412270692,1.0
3800,38.29541908381677,family,boson,3,157.87689927749247,0.11349906123710285,1.0
3800,38.29541908381677,family,quark,1,258.9823193777037,1.1102230246251565e-16,1.0
3801,38.305181036207244,family,lepton,3,243.71385249663646,0.5724118689596671,1.0
3801,38.305181036207244,family,meson,17,348.8354365123431,0.784329224993519,0.8235294117647058
3801,38.305181036207244,family,baryon,7,196.1994132382745,0.6631668047513917,1.0
3801,38.305181036207244,family,boson,3,157.8512147606577,0.11367153475891867,1.0
3801,38.305181036207244,family,quark,1,258.9642127580387,0.0,1.0
3802,38.31494298859772,family,lepton,3,242.9427797062489,0.5739499486784722,1.0
3802,38.31494298859772,family,meson,17,348.79103746890763,0.7842951828006297,0.8235294117647058
3802,38.31494298859772,family,baryon,7,196.02352802844453,0.6643515435048386,1.0
3802,38.31494298859772,family,boson,3,157.8255441902855,0.11384405866518066,1.0
3802,38.31494298859772,family,quark,1,258.94611328288585,0.0,1.0
3803,38.3247049409882,family,lepton,3,242.16986633535788,0.5754923106659925,1.0
3803,38.3247049409882,family,meson,17,348.7467046281928,0.7842611632621134,0.8235294117647058
3803,38.3247049409882,family,baryon,7,195.85222536194237,0.6655192798706909,1.0
3803,38.3247049409882,family,boson,3,157.7998875598721,0.11401663281846075,1.0
3803,38.3247049409882,family,quark,1,258.92802094742996,1.1102230246251565e-16,1.0
3804,38.334466893378675,family,lepton,3,241.395091581496,0.5770387540859108,1.0
3804,38.334466893378675,family,meson,17,348.7024377806691,0.7842271655228142,0.8235294117647058
3804,38.334466893378675,family,baryon,7,195.68550188903356,0.666669634970476,1.0
3804,38.334466893378675,family,boson,3,157.77424486292023,0.1141892570815285,1.0
3804,38.334466893378675,family,quark,1,258.90993574686064,0.0,1.0
3805,38.34422884576915,family,lepton,3,240.6184345147055,0.578589077046538,1.0
3805,38.34422884576915,family,meson,17,348.6582367164413,0.784193188730743,0.8235294117647058
3805,38.34422884576915,family,baryon,7,195.52335185553164,0.6678022288618797,1.0
3805,38.34422884576915,family,boson,3,157.7486160929387,0.11436193131735228,1.0
3805,38.34422884576915,family,quark,1,258.89185767637196,0.0,1.0
3806,38.353990798159636,family,lepton,3,239.83987408167613,0.5801430765991966,1.0
3806,38.353990798159636,family,meson,17,348.6141012252505,0.7841592320370843,0.8235294117647058
3806,38.353990798159636,family,baryon,7,195.36576702769392,0.6689166807464897,1.0
3806,38.353990798159636,family,boson,3,157.72300124344244,0.11453465538909902,1.0
3806,38.353990798159636,family,quark,1,258.87378673116245,0.0,1.0
3807,38.36375275055011,family,lepton,3,239.059389110162,0.5817005487368587,1.0
3807,38.36375275055011,family,meson,17,348.5700310964767,0.7841252945962041,0.8235294117647058
3807,38.36375275055011,family,baryon,7,195.21273661813785,0.6700126091873573,1.0
3807,38.36375275055011,family,boson,3,157.69740030795268,0.11470742916013277,1.0
3807,38.36375275055011,family,quark,1,258.8557229064353,0.0,1.0
3808,38.37351470294059,family,lepton,3,238.27695831368388,0.5832612883930224,1.0
3808,38.37351470294059,family,meson,17,348.52602611914136,0.7840913755656591,0.8235294117647058
3808,38.37351470294059,family,baryon,7,195.06424721302847,0.6710896323364499,1.0
3808,38.37351470294059,family,boson,3,157.67181327999685,0.11488025249401368,1.0
3808,38.37351470294059,family,quark,1,258.8376661973983,0.0,1.0
3809,38.383276655331066,family,lepton,3,237.4925602965374,0.5848250894408697,1.0
3809,38.383276655331066,family,meson,17,348.48208608190976,0.7840574741061999,0.8235294117647058
3809,38.383276655331066,family,baryon,7,194.92028270080257,0.6721473681718937,1.0
3809,38.383276655331066,family,boson,3,157.64624015310844,0.1150531252545014,1.0
3809,38.383276655331066,family,quark,1,258.81961659926355,0.0,1.0
3810,38.39303860772154,family,lepton,3,236.70617355912069,0.5863917446926934,1.0
3810,38.39303860772154,family,meson,17,348.43821077309315,0.784023589381782,0.8235294117647058
3810,38.39303860772154,family,baryon,7,194.7808242027159,0.6731854347450738,1.0
3810,38.39303860772154,family,boson,3,157.62068092082737,0.11522604730554908,1.0
3810,38.39303860772154,family,quark,1,258.801574107248,0.0,1.0
3811,38.40280056011202,family,lepton,3,235.9177765035766,0.5879610458996698,1.0
3811,38.40280056011202,family,meson,17,348.3943999806518,0.7839897205595703,0.8235294117647058
3811,38.40280056011202,family,baryon,7,194.64585000547947,0.6742034504373404,1.0
3811,38.40280056011202,family,boson,3,157.5951355766995,0.11539901851130896,1.0
3811,38.40280056011202,family,quark,1,258.78353871657276,1.1102230246251565e-16,1.0
3812,38.412562512502504,family,lepton,3,235.1273474397672,0.5895327837519685,1.0
3812,38.412562512502504,family,meson,17,348.3506534921972,0.7839558668099446,0.8823529411764706
3812,38.412562512502504,family,baryon,7,194.51533549630562,0.6752010342264356,0.8571428571428571
3812,38.412562512502504,family,boson,3,157.5696041142769,0.11557203873612865,1.0
3812,38.412562512502504,family,quark,1,258.76551042246365,0.0,1.0
3813,38.42232446489298,family,lepton,3,234.33486459162555,0.591106747879184,1.0
3813,38.42232446489298,family,meson,17,348.306971094995,0.7839220273065148,0.8235294117647058
3813,38.42232446489298,family,baryon,7,194.38925310064113,0.6761778059622294,0.8571428571428571
3813,38.42232446489298,family,boson,3,157.544086527118,0.1157451078445505,1.0
3813,38.42232446489298,family,quark,1,258.74748922015107,0.0,1.0
3814,38.43208641728346,family,lepton,3,233.54030610381346,0.5926827268512584,1.0
3814,38.43208641728346,family,meson,17,348.2633525759665,0.7838882012261156,0.8235294117647058
3814,38.43208641728346,family,baryon,7,194.2675722229132,0.6771333866517786,0.8571428571428571
3814,38.43208641728346,family,boson,3,157.51858280878716,0.11591822570131283,1.0
3814,38.43208641728346,family,quark,1,258.72947510486983,0.0,1.0
3815,38.441848369673934,family,lepton,3,232.743650048813,0.594260508179703,1.0
3815,38.441848369673934,family,meson,17,348.2197977216929,0.7838543877488229,0.8235294117647058
3815,38.441848369673934,family,baryon,7,194.15025919060164,0.6780673987533563,0.8571428571428571
3815,38.441848369673934,family,boson,3,157.493092952855,0.1160913921713509,1.0
3815,38.441848369673934,family,quark,1,258.71146807185914,1.1102230246251565e-16,1.0
3816,38.45161032206441,family,lepton,3,231.9448744343558,0.5958398783193636,1.0
3816,38.45161032206441,family,meson,17,348.17630631841615,0.7838205860579565,0.8235294117647058
3816,38.45161032206441,family,baryon,7,194.03727720195084,0.678979466479229,0.8571428571428571
3816,38.45161032206441,family,boson,3,157.4676169528983,0.11626460711979203,1.0
3816,38.45161032206441,family,quark,1,258.69346811636296,0.0,1.0
3817,38.461372274454895,family,lepton,3,231.1439572112704,0.5974206226706229,1.0
3817,38.461372274454895,family,meson,17,348.13287815204245,0.7837867953400871,0.8235294117647058
3817,38.461372274454895,family,baryon,7,193.92858627765244,0.6798692161068505,0.8571428571428571
3817,38.461372274454895,family,boson,3,157.44215480249997,0.11643787041196063,1.0
3817,38.461372274454895,family,quark,1,258.67547523362947,0.0,1.0
3818,38.47113422684537,family,lepton,3,230.3408762817398,0.5990025255821065,1.0
3818,38.47113422684537,family,meson,17,348.0895130081454,0.783753014785043,0.8235294117647058
3818,38.47113422684537,family,baryon,7,193.8241432168144,0.6807362762980905,0.8571428571428571
3818,38.47113422684537,family,boson,3,157.41670649524914,0.11661118191337361,1.0
3818,38.47113422684537,family,quark,1,258.6574894189115,0.0,1.0
3819,38.48089617923585,family,lepton,3,229.53560950797385,0.6005853703539586,1.0
3819,38.48089617923585,family,meson,17,348.04621067196695,0.7837192435859183,0.8235294117647058
3819,38.48089617923585,family,baryon,7,193.72390155755127,0.6815802784261504,0.8571428571428571
3819,38.48089617923585,family,boson,3,157.391272024741,0.1167845414897426,1.0
3819,38.48089617923585,family,quark,1,258.6395106674663,0.0,1.0
3820,38.490658131626326,family,lepton,3,228.72813472131412,0.6021689392416826,1.0
3820,38.490658131626326,family,meson,17,348.00297092842175,0.7836854809390773,0.8235294117647058
3820,38.490658131626326,family,baryon,7,193.6278115425069,0.6824008569096448,0.8571428571428571
3820,38.490658131626326,family,boson,3,157.3658513845768,0.11695794900697387,1.0
3820,38.490658131626326,family,quark,1,258.6215389745556,0.0,1.0
3821,38.5004200840168,family,lepton,3,227.91842973181076,0.6037530134605542,1.0
3821,38.5004200840168,family,meson,17,347.95979356209887,0.7836517260441609,0.8235294117647058
3821,38.5004200840168,family,baryon,7,193.53582008963406,0.6831976495533965,0.8571428571428571
3821,38.5004200840168,family,boson,3,157.34044456836406,0.11713140433116664,1.0
3821,38.5004200840168,family,quark,1,258.6035743354456,0.0,1.0
3822,38.51018203640728,family,lepton,3,227.10647233823553,0.6053373731907343,1.0
3822,38.51018203640728,family,meson,17,347.916678357265,0.7836179781040946,0.8235294117647058
3822,38.51018203640728,family,baryon,7,193.44787076854195,0.683970297895401,0.8571428571428571
3822,38.51018203640728,family,boson,3,157.31505156971647,0.11730490732861187,1.0
3822,38.51018203640728,family,quark,1,258.58561674540704,1.1102230246251565e-16,1.0
3823,38.51994398879776,family,lepton,3,226.29224033856903,0.6069217975830586,1.0
3823,38.51994398879776,family,meson,17,347.87362509786624,0.7835842363250939,0.8235294117647058
3823,38.51994398879776,family,baryon,7,193.36390378271173,0.6847184475593513,0.8571428571428571
3823,38.51994398879776,family,boson,3,157.2896723822536,0.1174784578657958,1.0
3823,38.51994398879776,family,quark,1,258.5676661997149,0.0,1.0
3824,38.52970594118824,family,lepton,3,225.47571154101354,0.6085060647654716,1.0
