base_index,base,circular_mean_rad,circular_mean_deg,circular_variance,resultant_length_R,entropy_bits,largest_gap_deg,largest_gap_from,largest_gap_to,top_3_gap_sum_deg,top_5_gap_sum_deg,gap_distribution_deg,cluster_count,mean_cluster_density,isolated_points,top4_symmetry_score
2399,24.618923784756948,5.196141693326142,297.71698877954884,0.7462330953062273,0.2537669046937727,3.2709443920841643,55.31045516226092,Upsilon_1S,K_long,112.39596334208916,163.1028926537025,"[55.310455162261, 28.659222105715, 28.426286074114, 27.900995580224, 22.805933731389, 21.499849466568, 14.969691580504, 13.932143760709, 13.761897697389, 13.294608607364, 10.152605650594, 10.084652695111, 8.551642984252, 8.116024870837, 8.112573670416, 7.687901952416, 7.30339359165, 7.290656797136, 6.630554602754, 6.510869176459, 6.247712740617, 6.177020167823, 6.01223732627, 5.228391343353, 4.856325954042, 4.655001885908, 1.952778191245, 1.76696064927, 1.349788983003, 0.673341409574, 0.078481591033]",3,10.333333333333334,1,0.02048027743652181
2400,24.62868573714743,5.186497463360241,297.1644151058491,0.7462756390850738,0.2537243609149262,3.2709443920841643,54.947247489357835,Upsilon_1S,K_long,111.93574129226837,161.56816499636284,"[54.947247489358, 28.645495992737, 28.342997810173, 27.007493770162, 22.624929933933, 21.675370981773, 14.656021031299, 14.242238072063, 13.86143553618, 13.359285672155, 10.151349393606, 8.773312139463, 8.435222728414, 8.159566077701, 8.067024379023, 7.776041596745, 7.378845595546, 7.347035351393, 6.71882508049, 6.553489229932, 6.469666978158, 6.153699837264, 6.011493387678, 5.819892138235, 4.410270418418, 4.2980621869, 3.131440469608, 1.907991096906, 1.766742010159, 1.029621793257, 0.27789182127]",3,10.333333333333334,0,0.02034354698170062
2401,24.638447689537905,5.176893105501907,296.6141259356333,0.7463425475777493,0.2536574524222507,3.2709443920841643,54.584273571002285,Upsilon_1S,K_long,112.23355397710652,160.03442506476702,"[54.584273571002, 28.864564831424, 28.78471557468, 25.356828460086, 22.444042627574, 21.850779534187, 14.552132811764, 14.349466582851, 14.342552355355, 12.956932761469, 10.150093945124, 8.994838632012, 8.203079262153, 8.021504402414, 7.864124515833, 7.799303223518, 7.46697763708, 7.390649024009, 6.807038748785, 6.786854308001, 6.691478369562, 6.010749927872, 5.796760366443, 5.462993950435, 4.91194531431, 3.964501956879, 3.941352208473, 1.863232826813, 1.766523511762, 1.385672880683, 0.634035877445]",3,10.333333333333334,0,0.020208716354011804
2402,24.648209641928382,5.167330421815396,296.0662245195776,0.7464336715215829,0.25356632847841704,3.31568058395232,54.221533153134196,Upsilon_1S,K_long,112.53117507956637,158.50167178538774,"[54.221533153134, 29.226149182921, 29.083492743511, 23.707225020118, 22.263271685703, 22.026075246587, 14.861828196721, 14.837183680003, 14.029285333262, 12.554838683707, 10.14883930427, 9.216222616957, 9.044315787141, 8.246564454649, 7.976013708725, 7.952150771333, 7.555052983427, 7.434234640026, 6.913147070087, 6.89519566938, 6.69130476336, 6.010006946333, 5.44005051416, 5.13954628011, 5.106325354615, 3.584871700951, 3.51902025741, 1.818503349636, 1.766305153924, 1.741494921067, 0.989950826772]",3,10.333333333333334,0,0.020075746220017288
2403,24.657971594318862,5.157811223004421,295.5208146033628,0.7465488467611583,0.2534511532388417,3.31568058395232,53.85902598207466,Upsilon_1S,K_long,112.82860480778359,157.1124800312464,"[53.859025982075, 29.667298943608, 29.302279882101, 22.201258241562, 22.082616981901, 22.058682296628, 15.324587168715, 15.171324443515, 13.71621974594, 12.153003157669, 10.288527791482, 10.147585470167, 9.437464249119, 8.469520061128, 8.290021685601, 8.040120424805, 7.930552266145, 7.643071696179, 7.477792229924, 7.134673234753, 6.983295903928, 6.00926444254, 5.083570030953, 4.749886101344, 3.493297492719, 3.228620415034, 3.073825008473, 2.097088163249, 1.773802634096, 1.766086936493, 1.345636918153]",3,10.333333333333334,0,0.038278590775180955
2404,24.66773354670934,5.14833732848484,294.97800043183867,0.7466878941892408,0.25331210581075925,3.31568058395232,53.49675180453416,Upsilon_1S,K_long,113.12584336957806,157.40425040103455,"[53.496751804534, 30.108165164979, 29.520926400065, 22.376328641517, 21.90207838994, 20.411199137752, 15.811677389544, 15.480621768396, 13.403355374646, 11.751425902586, 11.531940105896, 10.246592450085, 10.146332441937, 9.658563683082, 8.333450985372, 8.128033537716, 7.885120042908, 7.731033836838, 7.521321824139, 7.356057018345, 7.071339513986, 6.008522415976, 4.727318667745, 4.393675941571, 2.872598101804, 2.628915898999, 2.452452855688, 1.848106795562, 1.765868859317, 1.729130648958, 1.701094400117]",3,10.333333333333334,0,0.038413882423066835
2405,24.67749549909982,5.138910566426276,294.4378867514089,0.7468506196899753,0.25314938031002465,3.31568058395232,53.13471036760623,Upsilon_1S,K_long,113.42289097245555,157.69583332490794,"[53.134710367606, 30.548748154807, 29.739432450042, 22.551286568667, 21.721655783785, 18.764774393367, 16.298454682532, 15.789720387289, 13.090692000966, 12.774553598421, 12.02252317082, 11.350106638113, 10.145080218708, 9.8795210732, 8.376852384282, 8.215890171437, 7.839717007298, 7.81893946681, 7.57729857541, 7.564823453059, 7.159326561018, 6.007780866122, 4.371296175832, 4.037694626623, 2.807589246466, 2.516804512718, 2.184292618394, 2.056323520806, 1.765650922243, 1.684487363037, 0.20397304012]",3,10.333333333333334,0,0.03855004596715114
2406,24.687257451490296,5.129532773759833,293.900578810473,0.7470368140844029,0.2529631859155971,3.31568058395232,52.772901418768186,Upsilon_1S,K_long,113.71974782360407,157.98722900624506,"[52.772901418768, 30.989048220397, 29.957798184439, 22.72613214505, 21.541349037592, 17.119406915096, 16.784919387205, 16.098620515788, 13.797313462041, 12.778229406819, 12.577264215388, 10.949045084333, 10.143828799604, 10.100336573587, 8.420225912602, 8.30369038725, 7.90678864741, 7.798398060266, 7.794343127646, 7.608297147026, 7.247257106394, 6.00703979246, 4.01550230689, 3.681941908203, 3.162497583292, 2.411324527996, 2.161239399611, 1.765433125118, 1.739954856535, 1.439104920386, 0.200767824809]",3,10.333333333333334,0,0.03868708987393396
2407,24.697019403880773,5.120205796149034,293.3661823577612,0.7472462530784207,0.2527537469215793,3.31568058395232,52.41132470587949,Upsilon_1S,K_long,114.0164141299016,158.27843764811666,"[52.411324705879, 31.429065668589, 30.176023755433, 22.900865492508, 21.361158025707, 17.271071842573, 16.407322369161, 15.570964560574, 15.475095556305, 12.465967374453, 12.176259352365, 10.548240961749, 10.321010338129, 10.142578183755, 8.463571600558, 8.39143424634, 8.019355626995, 7.994581439857, 7.748998372332, 7.651742936334, 7.335131211394, 6.006299194475, 3.659936812971, 3.517178113494, 2.76609766908, 1.840576071739, 1.805902514694, 1.765215467793, 1.595286764339, 1.485841466654, 1.295902303769]",3,10.333333333333334,0,0.03882502271987936
2408,24.706781356271254,5.110931487920693,292.8348036383738,0.747478697213283,0.25252130278671703,3.31568058395232,52.049979977182666,Upsilon_1S,K_long,114.31289009790765,158.5694594532823,"[52.049979977183, 31.868800805757, 30.394109314968, 23.075486732708, 21.181082622666, 17.756912387133, 17.343477701372, 16.715826162351, 13.831839172099, 12.153905686447, 11.775511770261, 10.541542520475, 10.147693991292, 10.141328370289, 8.506889478333, 8.479121809801, 8.240171429442, 8.082317905282, 7.703682709783, 7.695160851237, 7.4229489372, 6.00555907165, 3.671383708097, 3.304599446504, 3.120643191079, 2.97112126965, 1.764997950115, 1.550729389426, 1.450793610556, 0.852134650914, 0.200247375933]",3,10.333333333333334,0,0.038963853193209365
2409,24.71654330866173,5.101711711952538,292.30654938734233,0.7477338918187928,0.2522661081812072,3.3611615366689995,51.688866981302105,Upsilon_1S,K_long,114.60917593387202,158.86029462419742,"[51.688866981302, 32.308253937809, 30.612055014761, 23.249995987126, 21.001122703199, 19.114854117517, 18.242441358869, 17.024132109974, 12.189636619313, 11.842044125711, 11.375021190289, 10.761933274042, 10.140079358336, 9.747403894313, 8.566753138636, 8.550179576059, 8.460845621223, 8.169998104718, 7.738550921937, 7.658396108474, 7.510710344906, 6.004819423471, 3.474961340641, 2.94948996029, 2.616052854804, 2.239762029736, 1.986094711745, 1.764780571931, 1.506200589459, 1.095912440157, 0.408651589251]",3,10.333333333333334,0,0.03910359009572714
2410,24.726305261052207,5.092548339514094,291.781526820513,0.7480115669693241,0.2519884330306758,3.3611615366689995,51.32798546724217,Upsilon_1S,K_long,114.90527184373192,159.21476026101143,"[51.327985467242, 32.747425370194, 30.829861006296, 23.424393377058, 20.885095040222, 20.821278142222, 18.693111905789, 17.332240426322, 11.53038247548, 10.982182752016, 10.974787334085, 10.54848675652, 10.13883114703, 9.347370392587, 8.68137835572, 8.619781104288, 8.593441923827, 8.257622099109, 7.781913178595, 7.61313853693, 7.598415495509, 6.004080249424, 4.277969307261, 3.829052364034, 2.594608107508, 2.261212047062, 1.764563333093, 1.461700333487, 0.741258756833, 0.301886024794, 0.034547189464]",3,10.333333333333334,0,0.0392442423446813
2411,24.736067213442688,5.083443250057319,291.25984362255076,0.748311437442844,0.251688562557156,3.4098639561634165,50.96733518438712,Upsilon_1S,K_long,115.2011780331112,161.4540587555616,"[50.967335184387, 33.186315407894, 31.04752744083, 23.598679023614, 22.654201698837, 20.641548814841, 18.735103940232, 17.64015132536, 11.218920519322, 11.202291107349, 10.574809923704, 10.137583735502, 8.947593208309, 8.908388444017, 8.901769786083, 8.63667655168, 8.345189949306, 8.264385342954, 7.825247651321, 7.686064449919, 7.567909963719, 6.003341548995, 4.933627101588, 4.182916507162, 2.239953641708, 1.906598600004, 1.417228590607, 1.381243522359, 0.477461993015, 0.386832314295, 0.383102711089]",3,10.333333333333334,0,0.03938581897466372
2412,24.745829165833165,5.0743983309531435,290.74160793184427,0.7486332026831464,0.25136679731685363,3.4098639561634165,50.606915882501625,Upsilon_1S,K_long,114.23036174924923,162.4253901178215,"[50.606915882502, 32.358391397357, 31.26505446939, 24.422175320851, 23.772853047721, 20.46193459635, 18.777069080587, 17.947865020733, 11.422258492763, 10.907658041129, 10.175088681622, 10.136337122887, 9.122020065229, 8.679883489617, 8.548072064094, 8.432701716068, 7.909217197294, 7.868554370184, 7.773657268949, 7.522710357461, 7.269340543827, 6.002603321671, 5.287172295544, 4.536554015551, 1.885526316815, 1.764129272846, 1.552212267581, 1.372785329962, 1.266532958077, 0.920093128714, 0.032632866624]",3,10.333333333333334,0,0.02214622431708721
2413,24.75559111822364,5.065415477170087,290.226928322092,0.7489765467654854,0.2510234532345145,3.4098639561634165,50.246727311727625,Upsilon_1S,K_long,112.49072482395042,162.62665752597167,"[50.246727311728, 31.482442242775, 30.761555269448, 26.189017131897, 23.946915570125, 20.282435362236, 18.819007355945, 18.255381725759, 11.642085060748, 10.59659482512, 10.135091308322, 9.775623330738, 9.342129345845, 8.723062767589, 8.520157460061, 8.14880668298, 7.911833365207, 7.861194013323, 7.554276421092, 7.477539686822, 6.001865566942, 5.640491159014, 5.631341919694, 4.889965134356, 2.9803574157, 1.531325887125, 1.442572619411, 1.362440903412, 1.328370520743, 1.198052804119, 0.321339831725]",3,10.333333333333334,0,0.022003333975768914
2414,24.765353070614122,5.056496590890852,289.7159137803347,0.7493411383658735,0.2506588616341266,3.4098639561634165,49.88676922258406,Upsilon_1S,K_long,110.75220107765827,162.82779614480575,"[49.886769222584, 31.699690911555, 29.165740943519, 27.954728355761, 24.120866711387, 20.103050988169, 18.860918795354, 18.562701653438, 11.861770963565, 10.285730655842, 10.133846290943, 9.562097780388, 9.376413594365, 8.766214415506, 8.60755724186, 7.955084666366, 7.948674743672, 7.749796788417, 7.432397920515, 7.199562768501, 6.001128284296, 5.993583936721, 5.243150108365, 4.66047322637, 3.994391437074, 1.804505623498, 1.283984132186, 1.177352107304, 1.088609742242, 0.844119964313, 0.675086025927]",3,10.333333333333334,0,0.021862365391799785
2415,24.7751150230046,5.047643581062697,289.2086736811936,0.7497266307342829,0.250273369265717,3.4500288754484663,49.52704136597033,Upsilon_1S,K_long,111.16315220640597,163.02880611351407,"[49.52704136597, 31.916800626073, 29.719310214362, 27.57094731522, 24.294706591888, 19.923781350009, 18.902803427817, 18.869825016443, 12.081316353242, 10.132602069888, 9.975065318168, 9.781925521081, 8.977459196238, 8.809338463229, 8.694901121948, 8.036099520535, 7.998308303591, 7.387285027298, 7.351042104281, 6.845075994049, 6.346450873015, 6.339514419399, 6.000391473223, 5.596109181993, 2.358487963152, 2.246287594893, 1.239626133575, 1.028605960786, 0.823604732394, 0.734873263008, 0.49041350323]",3,10.333333333333334,0,0.02172328004432904
2416,24.784876975395076,5.03885836287708,288.7053177570561,0.7501326616720767,0.24986733832792335,3.4500288754484663,49.16754349315915,Upsilon_1S,K_long,112.78407895739204,163.22968757107992,"[49.167543493159, 32.133771536447, 31.482763927786, 25.977173281863, 24.468435331824, 19.744626323805, 19.176752027129, 18.944661282296, 12.300721381581, 10.131358644298, 10.001612719921, 9.664598597293, 8.852434940575, 8.782189160719, 8.57875986051, 8.123468404361, 8.04150430677, 8.017482155726, 7.342200975982, 6.952542354859, 6.69909221188, 6.490815852633, 5.999655133213, 5.948842599284, 2.687787123057, 1.381899880735, 1.195296494239, 0.723630366818, 0.470083517801, 0.381362937127, 0.136933176309]",3,10.333333333333334,0,0.021563519749822766
2417,24.794638927785556,5.030142857174042,288.2059560639498,0.7505588535139516,0.24944114648604843,3.4500288754484663,48.80827535579928,Upsilon_1S,K_long,112.58360489996053,161.6100756936001,"[48.808275355799, 32.334908232939, 31.440421311222, 24.642053051215, 24.384417742425, 19.56558578579, 19.48348289753, 18.986492387706, 12.519986200152, 10.221159528673, 10.130116013313, 9.694377594538, 9.354330278738, 8.895503877317, 8.869421418473, 8.210781455505, 8.180315311745, 8.084672705743, 7.297145735421, 6.835186936283, 6.554297264858, 6.301350603919, 6.13678209952, 5.998919263758, 3.129004512993, 1.734968029841, 0.934673922906, 0.910182481342, 0.216321260646, 0.116788219304, 0.028078520383]",3,10.333333333333334,0,0.018632339421387752
2418,24.804400880176033,5.021498989766693,287.71069894283806,0.751004813114764,0.24899518688523606,3.4500288754484663,48.44923670591453,Upsilon_1S,K_long,110.93692262220739,158.5451620896425,"[48.449236705915, 32.463340081225, 30.024345835068, 24.815559869893, 22.792679597542, 19.790017839359, 19.386659612388, 19.028296772922, 12.739110960298, 11.370201893275, 10.204284691924, 10.128874176076, 9.04426014835, 8.956597955419, 8.702263896232, 8.298038734235, 8.127813530305, 7.782125274928, 7.252119274514, 6.653633439206, 6.50936878888, 6.156306559397, 5.998183864349, 5.782974490348, 3.569940069238, 2.542951709022, 1.762830420729, 0.56935005146, 0.53737211948, 0.32498023107, 0.236281406951]",3,10.333333333333334,0,0.018694154308686196
2419,24.814162832566513,5.0129286906807,287.2196569760458,0.7514701318416229,0.24852986815837708,3.4500288754484663,48.09042729590388,Upsilon_1S,K_long,109.29129172217628,155.48220537921011,"[48.090427295904, 32.591689928031, 28.609174498241, 24.988955907514, 21.20195774952, 20.09635706401, 19.207847680206, 19.070074466772, 13.044956207618, 12.958095813132, 10.12763313173, 10.070706977386, 9.043718831677, 8.734387992295, 8.392433643404, 8.385240300724, 8.17092681021, 7.384189475459, 7.207121562213, 7.005691348089, 6.155698077903, 5.997448934481, 5.758569964015, 5.429392781122, 4.174678442217, 4.010594095872, 1.762614429229, 0.92215343959, 0.677813560709, 0.589125604449, 0.140323986279]",3,10.333333333333334,0,0.018756340854337965
2420,24.82392478495699,5.004433893303795,286.73294093853036,0.7519543855716601,0.24804561442833997,3.4500288754484663,47.731846878538725,Upsilon_1S,K_long,107.64671106598699,153.2114531320967,"[47.731846878539, 32.719957861793, 27.194906325655, 25.162241283552, 20.402500782558, 19.612251102307, 19.111825498041, 19.029149866038, 14.718641691519, 13.17694090954, 10.126392879421, 9.937214512323, 9.130784107276, 8.472386215057, 8.424713597065, 8.21401257516, 8.082801124658, 7.357524573142, 7.162152567512, 6.730036888878, 5.996714473645, 5.805363805228, 5.802253080048, 5.361087204659, 5.076036728217, 4.450966896516, 1.762398575574, 1.030421711645, 1.018260917853, 0.941744616307, 0.256470750272]",2,15.5,0,0.018818902425168586
2421,24.833686737347467,4.996016533440005,286.25066174369243,0.7524571346959178,0.2475428653040822,3.4500288754484663,47.37349520696308,Upsilon_1S,K_long,106.0031795214692,152.04704484452998,"[47.373495206963, 32.848143970814, 25.781540343692, 25.335416117301, 20.70844920576, 19.153549895474, 18.850566046864, 18.023558561511, 16.391259497184, 13.395646400181, 10.125153418293, 9.803807204838, 9.217793842152, 8.559476537227, 8.25707085482, 8.115236749472, 7.773366126836, 7.709133356578, 7.435008920661, 7.117212259453, 5.995980481337, 5.93606712889, 5.449033551992, 4.963858007693, 4.891058774336, 4.722906088371, 1.762182859619, 1.382804926622, 1.294138685279, 0.974072616453, 0.653012363337]",2,15.5,0,0.018881842428788983
2422,24.843448689737947,4.987678548263415,285.7729303834312,0.7529779241298664,0.24702207587013353,3.4288991324789952,47.01537203469395,Upsilon_1S,K_long,105.50010090583137,150.88337903008502,"[47.015372034694, 32.976248343263, 25.508480527874, 24.369075580198, 21.014202544056, 19.195247687767, 18.67209609985, 18.062810775081, 16.43587903439, 13.614212435484, 10.123914747496, 9.670484963167, 9.304748096155, 9.063614909429, 8.646511327137, 8.300101678805, 8.060517940242, 7.805957236649, 7.464128437099, 7.072300607126, 5.995246957052, 5.330870032036, 5.142603635659, 5.096039250783, 4.566882099893, 4.370000618694, 1.761967281211, 1.73496344802, 1.64630805375, 1.049301125667, 0.929912491274]",2,15.5,0,0.01894516431421519
2423,24.853210642128424,4.97942187516562,285.2998578621083,0.753516283331051,0.246483716668949,3.4288991324789952,46.6574771156178,Upsilon_1S,K_long,105.4431828170045,149.72045488906406,"[46.657477115618, 33.104271067179, 25.681434634208, 22.957511064493, 21.319761007566, 19.733296673953, 19.236918903578, 18.493739902346, 14.84921142984, 13.832639165657, 10.691182890753, 10.122676866177, 9.537247695689, 9.39164692904, 8.7334906446, 8.411678565616, 8.343105076686, 7.496874846051, 7.15508784293, 7.027417579665, 5.994513900285, 5.770400971869, 4.743269933833, 4.349645863896, 4.170159208446, 4.017320076658, 2.08689751785, 1.99825296374, 1.761751840204, 1.445337309604, 0.885780511969]",2,15.5,0,0.01900887157249934
