base,score,base_index
7.681936387277456,0.0259560964262125,664
17.531746349269852,0.0259930647764979,1673
30.632286457291457,0.0260022110599925,3015
37.03612722544509,0.0260184127389062,3671
13.021724344868971,0.0260264430787365,1211
16.51650330066013,0.0260439806635804,1569
17.131506301260252,0.0261093150218916,1632
12.953390678135628,0.026164481052364,1204
37.14350870174035,0.0262376271173148,3682
11.127905581116222,0.0262433149425188,1017
2.8595319063812763,0.0262645393182112,170
7.486697339467893,0.0263208785298919,644
3.2402480496099217,0.0263218355160665,209
4.870494098819764,0.0264813439621421,376
24.218683736747348,0.0266845716848367,2358
15.042448489697938,0.0267160418034128,1418
11.07909581916383,0.0267952062260822,1012
30.349189837967597,0.0268705520261929,2986
1.5514302860572111,0.0268806063795032,36
20.84104820964193,0.0269122222180743,2012
21.377955591118223,0.0271571521456881,2067
3.650250050010002,0.0274016286921516,251
14.612922584516902,0.0277646616124156,1374
26.483456691338265,0.0277703813909082,2590
14.554350870174034,0.0278208667745862,1368
36.57731546309262,0.0278347933652478,3624
6.422644528905781,0.0279715301708969,535
26.600600120024,0.0280145505568257,2602
5.7881176235247045,0.0283103494133658,470
12.387197439487895,0.0283308899853521,1146
16.360312062412483,0.0283591016685495,1553
5.143828765753151,0.028484560125213,404
42.65901180236048,0.0285312568988581,4247
9.90766153230646,0.0285939441460076,892
12.836247249449888,0.0287121894997695,1192
8.004080816163231,0.0287199388341422,697
7.359791958391678,0.0287344999997617,631
3.2207241448289654,0.0288267718226387,207
12.143148629725944,0.0289345376361081,1121
4.148109621924385,0.0294216916424313,302
3.572154430886177,0.0295354166010114,243
11.977195439087817,0.0295901006645874,1104
40.003760752150434,0.0296170067410902,3975
8.355511102220444,0.0296660936003604,733
16.05769153830766,0.029720268580434,1522
11.323144628925784,0.0297459076988114,1037
5.807641528305661,0.0297697442543597,472
3.6697739547909576,0.0299187722435644,253
27.723224644928983,0.0300458348640558,2717
6.334786957391478,0.0300945360669366,526
12.855771154230846,0.03017318859988,1194
27.684176835367072,0.0301968175469107,2713
2.5959591918383675,0.0303258434211623,143
11.176715343068611,0.0305947053223902,1022
3.601440288057612,0.0306744150879313,246
25.253450690138024,0.0308141463027966,2464
6.695979195839168,0.0308175984667309,563
11.567193438687736,0.0308176880661875,1062
6.354310862172435,0.0308432549888484,528
8.306701340268052,0.0311020828158247,728
7.984556911382276,0.0312385869481142,695
7.906461292258451,0.0312727182715862,687
16.555551110222044,0.0313261127856534,1573
13.831966393278654,0.0313267814042621,1294
3.289057811562312,0.0315608302626491,214
40.30638127625525,0.0316860940375498,4006
32.64324864972995,0.0317783729577133,3221
41.067813562712544,0.0319228654213043,4084
5.124304860972194,0.0321028309625326,402
2.957151430286057,0.0321537240073694,180
9.556231246249247,0.0322136481369612,856
16.2626925385077,0.0322492703862581,1543
5.827165433086617,0.0323983002100056,474
7.730746149229846,0.0324655600534053,669
3.835727145429086,0.0328019291528697,270
19.279135827165437,0.0328291090199465,1852
5.348829765953191,0.0328298075496584,425
26.317503500700138,0.0328917809858368,2573
19.24008801760352,0.0329115301902694,1848
7.252410482096419,0.0338679854751942,620
37.55351070214043,0.0340038546440577,3724
37.59255851170234,0.0340205120281911,3728
11.645289057811562,0.034068118266315,1070
3.933346669333867,0.0342220078852709,280
16.643408681736346,0.0342401911406299,1582
11.23528705741148,0.0342509811325717,1028
7.232886577315463,0.0343847573889414,618
13.988157631526304,0.0347734007019529,1310
48.94570914182837,0.0350271254777633,4891
14.085777155431083,0.0350947821952318,1320
18.088177635527103,0.0351545008708379,1730
9.360992198439687,0.0355039263546286,836
26.74702940588117,0.0356018120695817,2617
5.690498099619924,0.0356776200719918,460
41.28257651530306,0.0357024666987887,4106
10.278615723144627,0.0358374368467212,930
28.46513302660532,0.0360740697298945,2793
13.158391678335668,0.0370597319757808,1225
14.505541108221642,0.0371782652083402,1363
5.8466893378675735,0.037963726329131,476
29.763472694538905,0.0381761478972706,2926
9.927185437087417,0.0384127502295794,894
4.128585717143428,0.0384858758315019,300
49.2873774754951,0.0385764128502283,4926
20.57747549509902,0.0396519098492125,1985
9.663612722544508,0.0400728463428364,867
4.509301860372074,0.0406380346895765,339
6.617883576715343,0.0412144478293613,555
49.716903380676136,0.0416560715980675,4970
23.584156831366272,0.0447825408869464,2293
6.647169433886777,0.0469509573493346,558
18.049129825965192,0.0516323636430197,1726
16.84840968193639,0.0527876242891463,1603
20.91914382876575,0.0563505699132264,2020
31.17895579115823,0.0567064364127807,3071
11.694098819763951,0.0610978927526655,1075
4.109061812362472,0.0637119743148129,298
42.78591718343669,0.0701506429867417,4260
43.23496699339868,0.0740141071783926,4306
35.0251650330066,0.078256412121461,3465
20.10890178035607,0.0934346112726073,1937
4.089537907581516,0.1062481658771711,296
43.71330266053211,0.5376580515959724,4355
43.8499699939988,0.6764372980838497,4369
