base_index,base,top_k,selected_gaps,midpoint_angles_deg,midpoint_x,midpoint_y,area,centroid_x,centroid_y,centroid_radius,side_lengths,angular_spacing_deg,symmetry_score
2718,27.732986597319464,3,"[""tau -> top"", ""Omega_minus -> pi0"", ""rho_770 -> K_short""]","[149.904971066028, 266.184028666182, 355.351171866152]","[-0.865194929122, -0.066552037337, 0.99671017004]","[0.501435673463, -0.99778295552, -0.081048361729]",1.163103037888989,0.021654401193758055,-0.19246521459522356,0.19367955989274058,"[1.698672118477, 1.403897730281, 1.950891654998]","[116.279057600154, 89.16714319997, 154.553799199876]",0.04160449198943663
2718,27.732986597319464,4,"[""tau -> top"", ""Omega_minus -> pi0"", ""rho_770 -> K_short"", ""muon -> tau""]","[149.904971066028, 233.416358041015, 266.184028666182, 355.351171866152]","[-0.865194929122, -0.595995644935, -0.066552037337, 0.99671017004]","[0.501435673463, -0.80298766567, -0.99778295552, -0.081048361729]",1.4821929608470448,-0.13275811033853804,-0.34509582736389427,0.36975105939622427,"[1.331911597022, 0.564141594438, 1.403897730281, 1.950891654998]","[83.511386974987, 32.767670625167, 89.16714319997, 154.553799199876]",0.030050876494571697
2718,27.732986597319464,5,"[""tau -> top"", ""Omega_minus -> pi0"", ""rho_770 -> K_short"", ""muon -> tau"", ""Sigma_plus -> eta""]","[108.48760652087, 149.904971066028, 233.416358041015, 266.184028666182, 355.351171866152]","[-0.317099519923, -0.865194929122, -0.595995644935, -0.066552037337, 0.99671017004]","[0.948392268244, 0.501435673463, -0.80298766567, -0.99778295552, -0.081048361729]",2.057916755120248,-0.16962639225541504,-0.086398208242352,0.19036218988306672,"[0.707233183047, 1.331911597022, 0.564141594438, 1.403897730281, 1.669084752815]","[41.417364545158, 83.511386974987, 32.767670625167, 89.16714319997, 113.136434654718]",0.034570991023618804
2718,27.732986597319464,6,"[""tau -> top"", ""Omega_minus -> pi0"", ""rho_770 -> K_short"", ""muon -> tau"", ""Sigma_plus -> eta"", ""omega_782 -> Ds_plus""]","[108.48760652087, 149.904971066028, 233.416358041015, 266.184028666182, 304.730912617564, 355.351171866152]","[-0.317099519923, -0.865194929122, -0.595995644935, -0.066552037337, 0.569723009426, 0.99671017004]","[0.948392268244, 0.501435673463, -0.80298766567, -0.99778295552, -0.821836779738, -0.081048361729]",2.2560259687663757,-0.046401491975126385,-0.2089713034916363,0.2140609822936242,"[0.707233183047, 1.331911597022, 0.564141594438, 0.660153763835, 0.855035388499, 1.669084752815]","[41.417364545158, 83.511386974987, 32.767670625167, 38.546883951382, 50.620259248588, 113.136434654718]",0.037665813560444406
2719,27.74274854970994,3,"[""tau -> top"", ""Omega_minus -> pi0"", ""rho_770 -> K_short""]","[149.641265446903, 266.022390648324, 355.180090163906]","[-0.86287790006, -0.069366629839, 0.996463721689]","[0.505412435134, -0.997591234256, -0.084024111763]",1.163436368548123,0.021406397263533845,-0.19206763696148457,0.19325685243160942,"[1.699611769249, 1.403780333791, 1.950534980252]","[116.381125201421, 89.157699515582, 154.461175282997]",0.04171165119592768
2719,27.74274854970994,4,"[""tau -> top"", ""Omega_minus -> pi0"", ""rho_770 -> K_short"", ""muon -> tau""]","[149.641265446903, 233.048488816358, 266.022390648324, 355.180090163906]","[-0.86287790006, -0.601138930878, -0.069366629839, 0.996463721689]","[0.505412435134, -0.799144533725, -0.997591234256, -0.084024111763]",1.4843293817144247,-0.1342299347718114,-0.3438368611524403,0.3691090116429118,"[1.330554836521, 0.567593933287, 1.403780333791, 1.950534980252]","[83.407223369455, 32.973901831966, 89.157699515582, 154.461175282997]",0.030092757034220815
2719,27.74274854970994,5,"[""tau -> top"", ""Omega_minus -> pi0"", ""rho_770 -> K_short"", ""muon -> tau"", ""Sigma_plus -> eta""]","[108.247351195583, 149.641265446903, 233.048488816358, 266.022390648324, 355.180090163906]","[-0.313119901218, -0.86287790006, -0.601138930878, -0.069366629839, 0.996463721689]","[0.949713602862, 0.505412435134, -0.799144533725, -0.997591234256, -0.084024111763]",2.059406936821305,-0.17000792806109177,-0.08512676834955478,0.19012959341792143,"[0.706850327109, 1.330554836521, 0.567593933287, 1.403780333791, 1.668419290234]","[41.39391425132, 83.407223369455, 32.973901831966, 89.157699515582, 113.067261031677]",0.034658592936636694
2719,27.74274854970994,6,"[""tau -> top"", ""Omega_minus -> pi0"", ""rho_770 -> K_short"", ""muon -> tau"", ""Sigma_plus -> eta"", ""omega_782 -> Ds_plus""]","[108.247351195583, 149.641265446903, 233.048488816358, 266.022390648324, 304.565192102576, 355.180090163906]","[-0.313119901218, -0.86287790006, -0.601138930878, -0.069366629839, 0.567343574733, 0.996463721689]","[0.949713602862, 0.505412435134, -0.799144533725, -0.997591234256, -0.823481188741, -0.084024111763]",2.2574598060393742,-0.04711601092879314,-0.20818583841471783,0.21345084165278233,"[0.706850327109, 1.330554836521, 0.567593933287, 0.660086503842, 0.854950799296, 1.668419290234]","[41.39391425132, 83.407223369455, 32.973901831966, 38.542801454252, 50.61489806133, 113.067261031677]",0.03774796430081987
2720,27.752510502100417,3,"[""tau -> top"", ""Omega_minus -> pi0"", ""rho_770 -> K_short""]","[149.377708425307, 265.860843713129, 355.009104865818]","[-0.860543913512, -0.072179084728, 0.996208535423]","[0.509376258691, -0.997391688219, -0.086997436462]",1.1637675146651587,0.021161845727851663,-0.19167095532976053,0.19283562645847485,"[1.700549543265, 1.403662993928, 1.950177233201]","[116.483135287822, 89.148261152689, 154.368603559489]",0.041819302987700785
2720,27.752510502100417,4,"[""tau -> top"", ""Omega_minus -> pi0"", ""rho_770 -> K_short"", ""muon -> tau""]","[149.377708425307, 232.680826885189, 265.860843713129, 355.009104865818]","[-0.860543913512, -0.606254558789, -0.072179084728, 0.996208535423]","[0.509376258691, -0.795270652009, -0.997391688219, -0.086997436462]",1.486458859386164,-0.13569225540146337,-0.342570879499608,0.36846600339389646,"[1.32919774207, 0.571042489901, 1.403662993928, 1.950177233201]","[83.303118459883, 33.18001682794, 89.148261152689, 154.368603559489]",0.03013473077231933
2720,27.752510502100417,5,"[""tau -> top"", ""Omega_minus -> pi0"", ""rho_770 -> K_short"", ""muon -> tau"", ""Sigma_plus -> eta""]","[108.007231253638, 149.377708425307, 232.680826885189, 265.860843713129, 355.009104865818]","[-0.309137023981, -0.860543913512, -0.606254558789, -0.072179084728, 0.996208535423]","[0.951017507938, 0.509376258691, -0.795270652009, -0.997391688219, -0.086997436462]",2.0608903770516354,-0.17038120911743715,-0.08385320201215357,0.1898976458727461,"[0.706467657333, 1.32919774207, 0.571042489901, 1.403662993928, 1.667753595185]","[41.370477171669, 83.303118459883, 33.18001682794, 89.148261152689, 112.99812638782]",0.034746590198776406
2720,27.752510502100417,6,"[""tau -> top"", ""Omega_minus -> pi0"", ""rho_770 -> K_short"", ""muon -> tau"", ""Sigma_plus -> eta"", ""omega_782 -> Ds_plus""]","[108.007231253638, 149.377708425307, 232.680826885189, 265.860843713129, 304.399564970729, 355.009104865818]","[-0.309137023981, -0.860543913512, -0.606254558789, -0.072179084728, 0.564960738575, 0.996208535423]","[0.951017507938, 0.509376258691, -0.795270652009, -0.997391688219, -0.825117787876, -0.086997436462]",2.2588869422009705,-0.0478242178353526,-0.20739729965606002,0.21283983583011148,"[0.706467657333, 1.32919774207, 0.571042489901, 0.660019280913, 0.854866255889, 1.667753595185]","[41.370477171669, 83.303118459883, 33.18001682794, 38.5387212576, 50.609539895089, 112.99812638782]",0.03783042757729057
2721,27.762272454490898,3,"[""tau -> top"", ""Omega_minus -> pi0"", ""rho_770 -> K_short""]","[149.114299859377, 265.699387773642, 354.838215879853]","[-0.858193048433, -0.07498938211, 0.995944628377]","[0.513327080546, -0.997184332293, -0.089968312234]",1.1640964791477568,0.020920732611541,-0.19127518799376134,0.19241588966364587,"[1.701485442564, 1.403545710645, 1.949818416037]","[116.585087914265, 89.138828106211, 154.276083979525]",0.04192745077573284
2721,27.762272454490898,4,"[""tau -> top"", ""Omega_minus -> pi0"", ""rho_770 -> K_short"", ""Sigma_plus -> eta""]","[107.767246565785, 149.114299859377, 265.699387773642, 354.838215879853]","[-0.30515096526, -0.858193048433, -0.07498938211, 0.995944628377]","[0.952303989491, 0.513327080546, -0.997184332293, -0.089968312234]",1.7378821626062342,-0.060597191856385985,0.09461960637747013,0.1123605338715825,"[0.706085173579, 1.701485442564, 1.403545710645, 1.667087668578]","[41.347053293592, 116.585087914265, 89.138828106211, 112.929030685933]",0.03882430786639393
2721,27.762272454490898,5,"[""tau -> top"", ""Omega_minus -> pi0"", ""rho_770 -> K_short"", ""Sigma_plus -> eta"", ""muon -> tau""]","[107.767246565785, 149.114299859377, 232.313372049611, 265.699387773642, 354.838215879853]","[-0.30515096526, -0.858193048433, -0.611342362805, -0.07498938211, 0.995944628377]","[0.952303989491, 0.513327080546, -0.791366233447, -0.997184332293, -0.089968312234]",2.0623670671253542,-0.1707462260461431,-0.08257756158738576,0.18966635807838744,"[0.706085173579, 1.327840315916, 0.574487258095, 1.403545710645, 1.667087668578]","[41.347053293592, 83.199072190234, 33.386015724031, 89.138828106211, 112.929030685933]",0.0348349854979015
2721,27.762272454490898,6,"[""tau -> top"", ""Omega_minus -> pi0"", ""rho_770 -> K_short"", ""Sigma_plus -> eta"", ""muon -> tau"", ""omega_782 -> Ds_plus""]","[107.767246565785, 149.114299859377, 232.313372049611, 265.699387773642, 304.234031132873, 354.838215879853]","[-0.30515096526, -0.858193048433, -0.611342362805, -0.07498938211, 0.562574527581, 0.995944628377]","[0.952303989491, 0.513327080546, -0.791366233447, -0.997184332293, -0.826746575993, -0.089968312234]",2.260307368520793,-0.0485261004416089,-0.20660573065506835,0.2122279679108853,"[0.706085173579, 1.327840315916, 0.574487258095, 0.659952095014, 0.854781758236, 1.667087668578]","[41.347053293592, 83.199072190234, 33.386015724031, 38.53464335923, 50.60418474698, 112.929030685933]",0.037913205181917826
2722,27.772034406881374,3,"[""tau -> top"", ""Omega_minus -> pi0"", ""rho_770 -> K_short""]","[148.851039607441, 265.538022743026, 354.6674231141]","[-0.855825383941, -0.077797502169, 0.995672017733]","[0.517264837585, -0.996969181397, -0.092936715579]",1.1644232649052846,0.02068304387441681,-0.19088035313065624,0.19199764976476946,"[1.702419469185, 1.403428483897, 1.94945853095]","[116.686983135585, 89.129400371074, 154.183616493341]",0.0420360980025637
2722,27.772034406881374,4,"[""tau -> top"", ""Omega_minus -> pi0"", ""rho_770 -> K_short"", ""Sigma_plus -> eta""]","[107.527397002953, 148.851039607441, 265.538022743026, 354.6674231141]","[-0.301161801947, -0.855825383941, -0.077797502169, 0.995672017733]","[0.95357305386, 0.517264837585, -0.996969181397, -0.092936715579]",1.7375633188947832,-0.059778167581049924,0.09523299861699187,0.1124399988657598,"[0.705702875706, 1.702419469185, 1.403428483897, 1.666421511323]","[41.323642604489, 116.686983135585, 89.129400371074, 112.859973888853]",0.038799574513231246
2722,27.772034406881374,5,"[""tau -> top"", ""Omega_minus -> pi0"", ""rho_770 -> K_short"", ""Sigma_plus -> eta"", ""muon -> tau""]","[107.527397002953, 148.851039607441, 231.94612411199, 265.538022743026, 354.6674231141]","[-0.301161801947, -0.855825383941, -0.616402178716, -0.077797502169, 0.995672017733]","[0.95357305386, 0.517264837585, -0.787431491671, -0.996969181397, -0.092936715579]",2.0638369984549847,-0.1711029698079544,-0.08129989944054042,0.1894357408889456,"[0.705702875706, 1.326482560297, 0.577928231716, 1.403428483897, 1.666421511323]","[41.323642604489, 83.095084504549, 33.591898631036, 89.129400371074, 112.859973888853]",0.03492378154629077
2722,27.772034406881374,6,"[""tau -> top"", ""Omega_minus -> pi0"", ""rho_770 -> K_short"", ""Sigma_plus -> eta"", ""muon -> tau"", ""omega_782 -> Ds_plus""]","[107.527397002953, 148.851039607441, 231.94612411199, 265.538022743026, 304.068590499975, 354.6674231141]","[-0.301161801947, -0.855825383941, -0.616402178716, -0.077797502169, 0.560184968337, 0.995672017733]","[0.95357305386, 0.517264837585, -0.787431491671, -0.996969181397, -0.828367552026, -0.092936715579]",2.2617210763669378,-0.049221646783716655,-0.20581117487136966,0.21161524097766318,"[0.705702875706, 1.326482560297, 0.577928231716, 0.659884946108, 0.854697306295, 1.666421511323]","[41.323642604489, 83.095084504549, 33.591898631036, 38.530567756949, 50.598832614125, 112.859973888853]",0.03799629892048443
2723,27.78179635927185,3,"[""tau -> top"", ""Omega_minus -> pi0"", ""Sigma_plus -> eta""]","[107.287682436235, 148.587927528015, 265.376748534558]","[-0.29716961078, -0.853440999315, -0.080603425164]","[0.954824707697, 0.52118946717, -0.996746250483]",0.5897569083607526,-0.41040467841936906,0.1597559747946016,0.44040205670623195,"[0.705320763575, 1.703351625163, 1.963550385797]","[41.300245091779, 116.788821006543, 201.910933901678]",0.017983253871346836
2723,27.78179635927185,4,"[""tau -> top"", ""Omega_minus -> pi0"", ""Sigma_plus -> eta"", ""muon -> tau""]","[107.287682436235, 148.587927528015, 231.579082874956, 265.376748534558]","[-0.29716961078, -0.853440999315, -0.621433843967, -0.080603425164]","[0.954824707697, 0.52118946717, -0.783466641008, -0.996746250483]",0.917814565306972,-0.46316196980635943,-0.07604967915598965,0.4693639994446059,"[0.705320763575, 1.32512447745, 0.581365404648, 1.963550385797]","[41.300245091779, 82.991155346941, 33.797665659602, 201.910933901678]",0.017557577060392657
2723,27.78179635927185,5,"[""tau -> top"", ""Omega_minus -> pi0"", ""Sigma_plus -> eta"", ""muon -> tau"", ""rho_770 -> K_short""]","[107.287682436235, 148.587927528015, 231.579082874956, 265.376748534558, 354.496726476769]","[-0.29716961078, -0.853440999315, -0.621433843967, -0.080603425164, 0.995390720714]","[0.954824707697, 0.52118946717, -0.783466641008, -0.996746250483, -0.09590262309]",2.0653001625513077,-0.17145143170219093,-0.08002026794274927,0.189205805181449,"[0.705320763575, 1.32512447745, 0.581365404648, 1.403311313636, 1.665755124325]","[41.300245091779, 82.991155346941, 33.797665659602, 89.119977942211, 112.790955959466]",0.03501298108091937
2723,27.78179635927185,6,"[""tau -> top"", ""Omega_minus -> pi0"", ""Sigma_plus -> eta"", ""muon -> tau"", ""rho_770 -> K_short"", ""omega_782 -> Ds_plus""]","[107.287682436235, 148.587927528015, 231.579082874956, 265.376748534558, 303.903242983124, 354.496726476769]","[-0.29716961078, -0.853440999315, -0.621433843967, -0.080603425164, 0.55779208739, 0.995390720714]","[0.954824707697, 0.52118946717, -0.783466641008, -0.996746250483, -0.829980714984, -0.09590262309]",2.2631280572058285,-0.04991084518681397,-0.20501367578292518,0.21100165811028232,"[0.705320763575, 1.32512447745, 0.581365404648, 0.659817834163, 0.854612900023, 1.665755124325]","[41.300245091779, 82.991155346941, 33.797665659602, 38.526494448566, 50.593483493646, 112.790955959466]",0.038079710612630116
2724,27.79155831166233,3,"[""tau -> top"", ""Omega_minus -> pi0"", ""Sigma_plus -> eta""]","[107.048102736905, 148.324963479802, 265.21556506163]","[-0.293174468336, -0.851039973989, -0.08340713143]","[0.956058957971, 0.525100907135, -0.996515554533]",0.589837445192054,-0.40920719125145716,0.16154810352397075,0.43994126326601624,"[0.704938837047, 1.704281912535, 1.963809960895]","[41.276860742897, 116.890601581828, 201.832537675274]",0.018000171863781715
2724,27.79155831166233,4,"[""tau -> top"", ""Omega_minus -> pi0"", ""Sigma_plus -> eta"", ""muon -> tau""]","[107.048102736905, 148.324963479802, 231.2122481414, 265.21556506163]","[-0.293174468336, -0.851039973989, -0.626437197664, -0.08340713143]","[0.956058957971, 0.525100907135, -0.779471896468, -0.996515554533]",0.9196742690734174,-0.46351469285463565,-0.0737068964739,0.46933844619841386,"[0.704938837047, 1.323766069603, 0.58479877081, 1.963809960895]","[41.276860742897, 82.887284661598, 34.00331692023, 201.832537675274]",0.017569668926342704
2724,27.79155831166233,5,"[""tau -> top"", ""Omega_minus -> pi0"", ""Sigma_plus -> eta"", ""muon -> tau"", ""rho_770 -> K_short""]","[107.048102736905, 148.324963479802, 231.2122481414, 265.21556506163, 354.326125876194]","[-0.293174468336, -0.851039973989, -0.626437197664, -0.08340713143, 0.995100754587]","[0.956058957971, 0.525100907135, -0.779471896468, -0.996515554533, -0.098866011448]",2.0667565510231065,-0.17179160336624122,-0.07873871946879832,0.18897656185551176,"[0.704938837047, 1.323766069603, 0.58479877081, 1.403194199817, 1.665088508489]","[41.276860742897, 82.887284661598, 34.00331692023, 89.110560814563, 112.721976860711]",0.035102586863737184
2724,27.79155831166233,6,"[""tau -> top"", ""Omega_minus -> pi0"", ""Sigma_plus -> eta"", ""muon -> tau"", ""rho_770 -> K_short"", ""omega_782 -> Ds_plus""]","[107.048102736905, 148.324963479802, 231.2122481414, 265.21556506163, 303.737988493524, 354.326125876194]","[-0.293174468336, -0.851039973989, -0.626437197664, -0.08340713143, 0.555395911243, 0.995100754587]","[0.956058957971, 0.525100907135, -0.779471896468, -0.996515554533, -0.831586063961, -0.098866011448]",2.264528302601952,-0.05059368426462226,-0.20421327688415367,0.2103872223858481,"[0.704938837047, 1.323766069603, 0.58479877081, 0.659750759142, 0.854528539379, 1.665088508489]","[41.276860742897, 82.887284661598, 34.00331692023, 38.522423431893, 50.58813738267, 112.721976860711]",0.03816344209198054
2725,27.80132026405281,3,"[""tau -> top"", ""Omega_minus -> pi0"", ""Sigma_plus -> eta""]","[106.808657776401, 148.062147321697, 265.054472237753]","[-0.289176451038, -0.848622387553, -0.086208601378]","[0.957275811961, 0.528999095788, -0.996277108564]",0.5899168236471608,-0.4080024799896695,0.1633325997282584,0.4394810141652448,"[0.704557095982, 1.705210333335, 1.964068471639]","[41.253489545296, 116.992324916056, 201.754185538648]",0.018017112176344316
2725,27.80132026405281,4,"[""tau -> top"", ""Omega_minus -> pi0"", ""Sigma_plus -> eta"", ""muon -> tau""]","[106.808657776401, 148.062147321697, 230.845619714482, 265.054472237753]","[-0.289176451038, -0.848622387553, -0.631412080568, -0.086208601378]","[0.957275811961, 0.528999095788, -0.775447473729, -0.996277108564]",0.9215279913190078,-0.46385488013413234,-0.07136241863617004,0.46931220378108035,"[0.704557095982, 1.322407338979, 0.588228324158, 1.964068471639]","[41.253489545296, 82.783472392785, 34.208852523271, 201.754185538648]",0.017581770644566775
2725,27.80132026405281,5,"[""tau -> top"", ""Omega_minus -> pi0"", ""Sigma_plus -> eta"", ""muon -> tau"", ""rho_770 -> K_short""]","[106.808657776401, 148.062147321697, 230.845619714482, 265.054472237753, 354.15562122083]","[-0.289176451038, -0.848622387553, -0.631412080568, -0.086208601378, 0.994802136661]","[0.957275811961, 0.528999095788, -0.775447473729, -0.996277108564, -0.10182685743]",2.06820615557701,-0.17212347677504142,-0.0774553063949345,0.1887480218329755,"[0.704557095982, 1.322407338979, 0.588228324158, 1.403077142395, 1.664421664718]","[41.253489545296, 82.783472392785, 34.208852523271, 89.101148983077, 112.653036555571]",0.03519260168195661
2725,27.80132026405281,6,"[""tau -> top"", ""Omega_minus -> pi0"", ""Sigma_plus -> eta"", ""muon -> tau"", ""rho_770 -> K_short"", ""omega_782 -> Ds_plus""]","[106.808657776401, 148.062147321697, 230.845619714482, 265.054472237753, 303.572826942501, 354.15562122083]","[-0.289176451038, -0.848622387553, -0.631412080568, -0.086208601378, 0.552996466361, 0.994802136661]","[0.957275811961, 0.528999095788, -0.775447473729, -0.996277108564, -0.83318359813, -0.10182685743]",2.26592180421771,-0.05127015291903714,-0.2034100216840532,0.20977193687871704,"[0.704557095982, 1.322407338979, 0.588228324158, 0.659683721013, 0.854444224321, 1.664421664718]","[41.253489545296, 82.783472392785, 34.208852523271, 38.518354704747, 50.582794278329, 112.653036555571]",0.03824749520628529
2726,27.811082216443285,3,"[""tau -> top"", ""Omega_minus -> pi0"", ""Sigma_plus -> eta""]","[106.569347426338, 147.799478912782, 264.893469976551]","[-0.285175635148, -0.846188319749, -0.089007815497]","[0.95847527726, 0.532883971911, -0.996030927622]",0.589995045752152,-0.4067905901312281,0.16510944051617926,0.43902131106232023,"[0.70417554024, 1.706136889595, 1.964325919594]","[41.230131486444, 117.093991063769, 201.675877449788]",0.01803407485428128
2726,27.811082216443285,4,"[""tau -> top"", ""Omega_minus -> pi0"", ""Sigma_plus -> eta"", ""muon -> tau""]","[106.569347426338, 147.799478912782, 230.479197397619, 264.893469976551]","[-0.285175635148, -0.846188319749, -0.636358335097, -0.089007815497]","[0.95847527726, 0.532883971911, -0.771393589131, -0.996030927622]",0.9233757214778854,-0.46418252637271307,-0.06901631689560817,0.46928527548559357,"[0.70417554024, 1.321048287799, 0.591654058679, 1.964325919594]","[41.230131486444, 82.679718484837, 34.414272578931, 201.675877449788]",0.017593882227858123
2726,27.811082216443285,5,"[""tau -> top"", ""Omega_minus -> pi0"", ""Sigma_plus -> eta"", ""muon -> tau"", ""rho_770 -> K_short""]","[106.569347426338, 147.799478912782, 230.479197397619, 264.893469976551, 353.985212419256]","[-0.285175635148, -0.846188319749, -0.636358335097, -0.089007815497, 0.994494884288]","[0.95847527726, 0.532883971911, -0.771393589131, -0.996030927622, -0.104785137901]",2.069648968017269,-0.17244704424056315,-0.07617008109668005,0.18852019605756185,"[0.70417554024, 1.321048287799, 0.591654058679, 1.402960141322, 1.663754593911]","[41.230131486444, 82.679718484837, 34.414272578931, 89.091742442705, 112.584135007083]",0.03528302834834143
2726,27.811082216443285,6,"[""tau -> top"", ""Omega_minus -> pi0"", ""Sigma_plus -> eta"", ""muon -> tau"", ""rho_770 -> K_short"", ""omega_782 -> Ds_plus""]","[106.569347426338, 147.799478912782, 230.479197397619, 264.893469976551, 303.407758241496, 353.985212419256]","[-0.285175635148, -0.846188319749, -0.636358335097, -0.089007815497, 0.550593779164, 0.994494884288]","[0.95847527726, 0.532883971911, -0.771393589131, -0.996030927622, -0.834773316743, -0.104785137901]",2.267308553813192,-0.05194024033973288,-0.20260395370433362,0.20915580466048983,"[0.70417554024, 1.321048287799, 0.591654058679, 0.65961671974, 0.854359954807, 1.663754593911]","[41.230131486444, 82.679718484837, 34.414272578931, 38.514288264946, 50.577454177759, 112.584135007083]",0.03833187181755281
2727,27.820844168833766,3,"[""tau -> top"", ""Omega_minus -> pi0"", ""Sigma_plus -> eta""]","[106.330171558501, 147.536958112326, 264.732558191762]","[-0.281172096766, -0.843737850471, -0.091804754349]","[0.95965736177, 0.536755474759, -0.995777026788]",0.5900721135330396,-0.40557156719516857,0.16687860324696446,0.43856215561628537,"[0.703794169683, 1.707061583347, 1.964582306327]","[41.206786553825, 117.195600079436, 201.597613366739]",0.018051059942960943
2727,27.820844168833766,4,"[""tau -> top"", ""Omega_minus -> pi0"", ""Sigma_plus -> eta"", ""muon -> tau""]","[106.330171558501, 147.536958112326, 230.112980994493, 264.732558191762]","[-0.281172096766, -0.843737850471, -0.641275805332, -0.091804754349]","[0.95965736177, 0.536755474759, -0.767310459655, -0.995777026788]",0.9252174490857634,-0.46449762672930595,-0.06666866247855746,0.46925766460851487,"[0.703794169683, 1.319688918276, 0.595075968399, 1.964582306327]","[41.206786553825, 82.576022882167, 34.619577197269, 201.597613366739]",0.017606003689031653
2727,27.820844168833766,5,"[""tau -> top"", ""Omega_minus -> pi0"", ""Sigma_plus -> eta"", ""muon -> tau"", ""rho_770 -> K_short""]","[106.330171558501, 147.536958112326, 230.112980994493, 264.732558191762, 353.814899380171]","[-0.281172096766, -0.843737850471, -0.641275805332, -0.091804754349, 0.994179014861]","[0.95965736177, 0.536755474759, -0.767310459655, -0.995777026788, -0.107740829819]",2.0710849802455553,-0.1727622984112553,-0.0748830959466735,0.1882930954944932,"[0.703794169683, 1.319688918276, 0.595075968399, 1.402843196553, 1.663087296968]","[41.206786553825, 82.576022882167, 34.619577197269, 89.082341188409, 112.51527217833]",0.035373869701499853
2727,27.820844168833766,6,"[""tau -> top"", ""Omega_minus -> pi0"", ""Sigma_plus -> eta"", ""muon -> tau"", ""rho_770 -> K_short"", ""omega_782 -> Ds_plus""]","[106.330171558501, 147.536958112326, 230.112980994493, 264.732558191762, 303.242782302073, 353.814899380171]","[-0.281172096766, -0.843737850471, -0.641275805332, -0.091804754349, 0.548187876034, 0.994179014861]","[0.95965736177, 0.536755474759, -0.767310459655, -0.995777026788, -0.836355219132, -0.107740829819]",2.268688543245971,-0.05260393600371538,-0.20179511647756257,0.20853882880000077,"[0.703794169683, 1.319688918276, 0.595075968399, 0.659549755288, 0.854275730795, 1.663087296968]","[41.206786553825, 82.576022882167, 34.619577197269, 38.510224110311, 50.572117078098, 112.51527217833]",0.038416573802187645
2728,27.830606121224243,3,"[""tau -> top"", ""Omega_minus -> pi0"", ""Sigma_plus -> eta""]","[106.091130044844, 147.274584779788, 264.571736797242]","[-0.277165911834, -0.841271059756, -0.094599398574]","[0.960822073704, 0.540613544057, -0.995515421171]",0.5901480290157515,-0.40434545672113636,0.1686400655298942,0.43810354948682095,"[0.703412984171, 1.707984416622, 1.964837633399]","[41.183454734944, 117.297152017454, 201.519393247602]",0.018068067487873745
2728,27.830606121224243,4,"[""tau -> top"", ""Omega_minus -> pi0"", ""Sigma_plus -> eta"", ""muon -> tau""]","[106.091130044844, 147.274584779788, 229.746970309048, 264.571736797242]","[-0.277165911834, -0.841271059756, -0.646164337009, -0.094599398574]","[0.960822073704, 0.540613544057, -0.763198302918, -0.995515421171]",0.9270531637797292,-0.46480017679312374,-0.06431952658219289,0.4692293744499341,"[0.703412984171, 1.318329232617, 0.598494047376, 1.964837633399]","[41.183454734944, 82.47238552926, 34.824766488194, 201.519393247602]",0.017618135040923952
2728,27.830606121224243,5,"[""tau -> top"", ""Omega_minus -> pi0"", ""Sigma_plus -> eta"", ""muon -> tau"", ""rho_770 -> K_short""]","[106.091130044844, 147.274584779788, 229.746970309048, 264.571736797242, 353.644682012397]","[-0.277165911834, -0.841271059756, -0.646164337009, -0.094599398574, 0.993854545815]","[0.960822073704, 0.540613544057, -0.763198302918, -0.995515421171, -0.110693910234]",2.072514184260767,-0.173069232271496,-0.07359440331249786,0.18806673113011677,"[0.703412984171, 1.318329232617, 0.598494047376, 1.402726308042, 1.662419774785]","[41.183454734944, 82.47238552926, 34.824766488194, 89.072945215154, 112.446448032448]",0.035465128606182846
2728,27.830606121224243,6,"[""tau -> top"", ""Omega_minus -> pi0"", ""Sigma_plus -> eta"", ""muon -> tau"", ""rho_770 -> K_short"", ""omega_782 -> Ds_plus""]","[106.091130044844, 147.274584779788, 229.746970309048, 264.571736797242, 303.077899035907, 353.644682012397]","[-0.277165911834, -0.841271059756, -0.646164337009, -0.094599398574, 0.545778783308, 0.993854545815]","[0.960822073704, 0.540613544057, -0.763198302918, -0.995515421171, -0.837929304709, -0.110693910234]",2.2700617644709085,-0.05326122967489603,-0.20098355354530964,0.2079210123633068,"[0.703412984171, 1.318329232617, 0.598494047376, 0.659482827625, 0.854191552244, 1.662419774785]","[41.183454734944, 82.47238552926, 34.824766488194, 38.506162238665, 50.566782976489, 112.446448032448]",0.03850160305113086
2729,27.84036807361472,3,"[""tau -> top"", ""Omega_minus -> pi0"", ""Sigma_plus -> eta""]","[105.852222757493, 147.012358774811, 264.411005706961]","[-0.27315715613, -0.838788027788, -0.097391728886]","[0.96196942158, 0.544458120004, -0.995246125913]",0.5902227942260997,-0.40311230426819905,0.17039380522381675,0.43764549433424893,"[0.703031983566, 1.708905391449, 1.96509190237]","[41.160136017317, 117.39864693215, 201.441217050533]",0.018085097534632423
