control,replicate,base,angular_entropy,circular_resultant_R,largest_angular_gap,top_3_gap_sum,top_5_gap_sum,dbscan_cluster_count,average_nearest_neighbor_distance_3d,persistent_neighbor_stability,radial_spiral_fit_R2,fitted_k,golden_k,golden_spiral_error,golden_spiral_relative_error,family_compactness,interaction_compactness,geometry_coherence_score,observed_phi_score,empirical_p_value_score_ge_observed
shuffle_lifetimes,49,1.618033988749895,3.151638117356399,0.08986653995446627,0.7334147632136059,1.978724893736823,2.9238770734279127,4,0.9021511394725118,0.9310344827586207,0.36484800653905536,0.16945630692586175,0.30634896253003313,0.13689265560417138,0.44685202937728574,0.10975145793452099,0.10282643163597834,-0.5853286683334584,-1.1647578339532458,0.7128712871287128
shuffle_lifetimes,50,1.618033988749895,3.1516381173563985,0.2120135944296662,0.780198940078646,1.8538137230905272,2.7640788359222808,4,0.8100026300278984,0.9655172413793104,0.1447350931090049,0.08960965342377013,0.30634896253003313,0.216739309106263,0.7074915720826533,0.1113220103969294,0.11117922669376319,-0.7064494459695934,-1.1647578339532458,0.7128712871287128
shuffle_lifetimes,51,1.618033988749895,3.2500778750209967,0.2051281633024238,1.3745546855181212,2.189743772250765,2.900508633336841,4,0.8857946353831314,0.9310344827586207,0.0197348817837828,0.08166533561331855,0.30634896253003313,0.22468362691671456,0.7334238218439781,0.10911489121872706,0.11135744811031603,-0.8941450969944299,-1.1647578339532458,0.7128712871287128
shuffle_lifetimes,52,1.618033988749895,3.236617201725714,0.299594161826412,0.7572215447609714,1.9161782574220294,2.781751707922295,5,0.8491643404091467,0.9655172413793104,0.2863142311844251,0.25377996133270425,0.30634896253003313,0.05256900119732888,0.17159843063668034,0.10288809598338754,0.1113428480064466,-0.603260589279965,-1.1647578339532458,0.7128712871287128
shuffle_lifetimes,53,1.618033988749895,3.1676516844843348,0.12676582803636996,0.9995739831905601,2.405809975933286,3.2237242578839727,5,0.9313757991411766,0.9310344827586207,0.00950956064591435,0.02929989247444145,0.30634896253003313,0.2770490700555917,0.9043577878231953,0.11720789483564843,0.1061987429391321,-0.8383309347591866,-1.1647578339532458,0.7128712871287128
shuffle_lifetimes,54,1.618033988749895,3.3224870291627164,0.14446692173089754,0.7056648817212245,1.752640039498219,2.7043708067222196,4,0.9021156173765111,0.9655172413793104,0.7447667635027531,0.2944808615609966,0.30634896253003313,0.01186810096903651,0.0387404640479989,0.11959027084072818,0.09994972982876596,-0.6173860293345865,-1.1647578339532458,0.7128712871287128
shuffle_lifetimes,55,1.618033988749895,3.1473037373883717,0.16616306003415046,1.5310214386339198,2.4663754229661876,3.089058677848681,4,0.8495258319562224,0.9310344827586207,0.34007034832440075,0.19742433444057375,0.30634896253003313,0.10892462808945938,0.35555735913021375,0.10041370341828809,0.11317947175623368,-0.5426000560504705,-1.1647578339532458,0.7128712871287128
shuffle_lifetimes,56,1.618033988749895,3.151638117356399,0.016788662375983178,0.973820792921368,2.216377167263225,3.181429238450515,3,0.9287116195864795,0.9655172413793104,0.1339151849128719,-0.1647848265810717,0.30634896253003313,0.4711337891111048,1.5378990848219924,0.12193328068888643,0.1165742205057709,-1.0451148418938003,-1.1647578339532458,0.7128712871287128
shuffle_lifetimes,57,1.618033988749895,2.944741565632261,0.16793148513198872,1.7701282664012625,3.2978589659215176,3.9905154514862744,2,0.9072896268060924,0.9655172413793104,0.06592206833198577,-0.11610567316230885,0.30634896253003313,0.422454635692342,1.378998094863554,0.10898265952551103,0.11760472741204915,-0.6777697207763103,-1.1647578339532458,0.7128712871287128
shuffle_lifetimes,58,1.618033988749895,3.233173564825374,0.1879264550130259,1.291711616025628,2.678290587766215,3.2738520637501187,4,0.8992196803091841,0.9310344827586207,0.5301394342056698,-0.23754213054085505,0.30634896253003313,0.5438910930708882,1.775397209049035,0.11096065211981823,0.11619362401575833,-1.2207144493000326,-1.1647578339532458,0.7128712871287128
shuffle_lifetimes,59,1.618033988749895,3.2466342381206563,0.06348109980164471,0.7374154838879785,2.058823841908648,3.0033901300605814,2,0.9112430549086694,0.7931034482758621,0.15270074570780534,0.16309842366275726,0.30634896253003313,0.14325053886727587,0.4676057581008854,0.11383635232970808,0.11419300237505894,-0.7699158634735551,-1.1647578339532458,0.7128712871287128
shuffle_lifetimes,60,1.618033988749895,3.1347338071607758,0.32243708465826965,1.0729967134360938,2.666120212711055,3.553255862255532,3,0.7909971362439565,1.0,0.0002849694033756345,-0.012622950683117749,0.30634896253003313,0.3189719132131509,1.0412044832104834,0.1232435576887015,0.10656395965908658,-0.845869880425008,-1.1647578339532458,0.7128712871287128
