base,family,theta_rad,x,y,resultant_length
3.2418410041841,lepton,4.755491735205385,0.04212277396828781,-0.976658800940576,0.9775667453128033
3.2418410041841,meson,0.6773896960789314,0.1347352635031174,0.10837473912930354,0.17291233418295837
3.2418410041841,quark,1.4432004055565475,0.1272499774101574,0.9918706786920937,1.0
3.4460251046025103,baryon,5.191231203096176,0.07586016811763716,-0.1461265663319045,0.1646442786579256
3.4460251046025103,boson,3.2299643389653627,-0.41198139038114734,-0.03650256224038528,0.41359533734133963
3.4460251046025103,lepton,2.5837940996506465,-0.0563565421949441,0.03516011392567814,0.06642509660841435
3.4460251046025103,meson,6.236857797346665,0.46967785283453334,-0.021774585390280477,0.4701823242234614
3.4460251046025103,quark,0.7515657531460469,0.730620694379152,0.6827835681567958,1.0
3.6502092050209205,baryon,3.9733850772711587,-0.18452838408518996,-0.20249703608844216,0.2739630890424753
3.6502092050209205,boson,2.740458052300627,-0.799629850275919,0.3391480296122533,0.8685788872878286
3.6502092050209205,lepton,4.77064552143143,0.057405787570382234,-0.9842814234721269,0.9859540278526643
3.6502092050209205,meson,5.609818560600618,0.280216449220389,-0.2235423340337178,0.3584584125375287
3.6502092050209205,quark,0.15948176571863898,0.9873097149600252,0.15880657022161865,1.0
3.8543933054393307,baryon,4.342126103135743,-0.044802971334553944,-0.11542230799881881,0.12381282415072783
3.8543933054393307,boson,1.9683353782421762,-0.3829331757055954,0.9119728358151319,0.9891068043040984
3.8543933054393307,lepton,4.778040260435116,0.029387218996523634,-0.44698269877148444,0.4479476996719475
3.8543933054393307,meson,0.0507443463201781,0.2834163387564383,0.014394133878706184,0.28378162760161607
3.8543933054393307,quark,5.929288678706326,0.938029439294674,-0.34655558142456677,1.0
4.058577405857741,baryon,1.7926923948916222,-0.04515828835258251,0.20015982469158605,0.20519070745894283
4.058577405857741,boson,1.314345627340617,0.20200995176850114,0.7703698455865657,0.7964155445510724
4.058577405857741,lepton,2.4184375690457807,-0.45515347822697866,0.4017482886828822,0.6070966778048956
4.058577405857741,meson,0.8192618278473508,0.0533982174608728,0.0571429789870298,0.07820926847574264
4.058577405857741,quark,5.479274485010533,0.6938959365010537,-0.720075294193132,1.0
4.26276150627615,baryon,3.8145085970361507,-0.012298360127190988,-0.009801932756517287,0.01572665086982501
4.26276150627615,boson,0.9688897196296605,0.2691591233549743,0.39182365158405585,0.4753655515767648
4.26276150627615,lepton,3.833834409016919,-0.7679383196430754,-0.6367067925597072,0.997559423025967
4.26276150627615,meson,4.925885417215708,0.04579330947398957,-0.21122329982790125,0.21613030695108
4.26276150627615,quark,5.081074863876957,0.3603899333249228,-0.9328017452589042,1.0
4.46694560669456,baryon,2.472826348216075,-0.28146659034721516,0.22242843565237172,0.358744826399557
4.46694560669456,boson,1.381111491209155,0.0636401162017964,0.33147096131765114,0.3375249066173131
4.46694560669456,lepton,5.774244892398025,0.5068500816447453,-0.28280634358481416,0.5804105729869994
4.46694560669456,meson,5.796004049511516,0.21643724175831808,-0.11466258302673182,0.24493384324407028
4.46694560669456,quark,4.72582292531096,0.013433540857281098,-0.9999097659189232,1.0
4.6711297071129705,baryon,2.027395055619822,-0.1362957725921909,0.2774639791366523,0.3091323298279344
