base,angular_entropy,circular_resultant_R,largest_angular_gap,top_3_gap_sum,top_5_gap_sum,dbscan_cluster_count,average_nearest_neighbor_distance_3d,persistent_neighbor_stability,radial_spiral_fit_R2,fitted_k,golden_k,golden_spiral_error,golden_spiral_relative_error,family_compactness,interaction_compactness,geometry_coherence_score,base_name,is_phi_neighbor
4.538587717543509,3.177668720879277,0.2044445987459144,0.9072791808168681,2.2124263855632718,3.173307365838106,3,0.8047940976876354,1.0,0.35954261615298566,0.18850790687789726,0.30634896253003313,0.11784105565213587,0.38466281941654445,0.13519355250049211,0.14829487679476352,-0.7205091601387622,,False
4.5483496699339865,3.3485176326855948,0.21703404613965155,0.6550059836197448,1.8480297402220482,2.6971025902027184,3,0.8047238945788955,1.0,0.3469427194791097,0.188659507929468,0.30634896253003313,0.11768945460056512,0.38416795548647353,0.13519733545152976,0.1482987479426875,-0.9115208736897195,,False
4.558111622324465,3.3971352028310107,0.22879309107432366,0.6284361844182924,1.5732879362042813,2.413888437412161,3,0.8046182374160707,1.0,0.34696811893163293,0.17179515286080685,0.30634896253003313,0.13455380966922628,0.4392174484874751,0.13520101249088212,0.14830234330802616,-0.9899049395403763,,False
4.567873574714943,3.2466342381206563,0.23947232101409052,0.610881997433455,1.711898386162475,2.5883108214432062,3,0.8044774001820045,1.0,0.336199448353139,0.17223165898641513,0.30634896253003313,0.134117303543618,0.43779258279834954,0.13520456927033525,0.14830558566797403,-0.821400253587964,,False
4.5776355271054205,3.305582718967094,0.24886172470694573,0.7004294776109474,1.9275172260583995,2.838453731075481,3,0.8043022539748511,1.0,0.3251574116990299,0.1725238486877975,0.30634896253003313,0.13382511384223564,0.43683880218499516,0.13520799236934497,0.14830841139828,-0.8874832976904664,,False
4.587397479495899,3.4140395130266334,0.256790766510578,0.8312497929852687,2.232354631600769,3.3976260761498125,3,0.8040942322818666,1.0,0.3700006240850663,0.11428645567210556,0.30634896253003313,0.19206250685792758,0.6269402881986212,0.13521126944481765,0.148310771851608,-1.0874389216341334,,False
4.597159431886377,3.110703944677327,0.26312827946555906,0.9259576306355257,2.4361852662366514,3.4589237326195716,3,0.8038552891802285,1.0,0.3632387791457813,0.11455616145466485,0.30634896253003313,0.19179280107536828,0.6260599007465734,0.135214389443944,0.14831263418338836,-0.7480608359130503,,False
4.6069213842768555,3.1516381173563985,0.26778238494185574,0.9983181990293639,2.5344708513759864,3.3589553000152326,3,0.8035878514288226,1.0,0.35637197186535685,0.11479156979427016,0.30634896253003313,0.19155739273576297,0.6252914687673653,0.13521734286789025,0.1483139816623586,-0.7937353882745013,,False
4.616683336667333,3.331613322489972,0.2707005156289085,0.9708531393729141,2.2122921838709955,3.105192018034029,3,0.8032947654271883,1.0,0.3494004451154248,0.11499053499209441,0.30634896253003313,0.19135842753793872,0.6246419963611881,0.1352201220656775,0.1483148135113674,-0.9951225444195582,,False
4.626445289057811,3.2930127887394973,0.2718695393396745,0.9435217591135414,1.95196520446221,2.743110197880279,3,0.8029792400218065,1.0,0.3423246524579088,0.11515081472332858,0.30634896253003313,0.19119814780670455,0.6241188030397208,0.13522272153184245,0.14831514432769663,-0.9525835180560591,,False
4.6362072414482896,3.345073995785254,0.27131592740100774,0.9163230241150027,1.8621095096505347,2.6148884767304605,3,0.8026447861367921,1.0,0.33514527700598684,0.11527006772462708,0.30634896253003313,0.19107889480540605,0.6237295312748888,0.13522513817898582,0.14831500313253382,-1.0116741765074735,,False
4.645969193838767,3.3281696855896317,0.2691058681648048,0.8892559110971048,2.0173986850702565,2.664705488092445,3,0.8022951541969451,1.0,0.3278632513930009,0.11534585168268227,0.30634896253003313,0.19100311084735086,0.6234821533910883,0.13522737155717082,0.14831443209770584,-0.9939944847671525,,False
4.655731146229246,3.164208047583995,0.26534518312883026,0.8064746270898802,2.1413008971141148,2.903208659372214,3,0.8019342702958061,1.0,0.32047977886610113,0.11537562136591983,0.30634896253003313,0.1909733411641133,0.623384977663801,0.13522942399605628,0.14831348499563746,-0.8122546804773828,,False
4.665493098619724,3.331613322489972,0.26017885114254957,0.6563090257877866,1.9422451324264722,2.9390064060521284,3,0.8015661720402162,1.0,0.3129963555137866,0.11535672704573954,0.30634896253003313,0.1909922354842936,0.6234466534730619,0.13523130065202443,0.1483122254167512,-1.001061170937844,,False
4.675255051010202,3.4174831499269738,0.2537898753585492,0.8549375785989066,1.8228250014963083,2.598702428451707,3,0.8011949449751314,1.0,0.3054147936272076,0.11528641325838473,0.30634896253003313,0.1910625492716484,0.6236761753450282,0.13523300945057184,0.14831072479786697,-1.0989721909188215,,False
4.68501700340068,3.3485176326855943,0.24639712792520727,1.0574487648139481,1.9757027764529767,2.667267620857543,3,0.8008246604576686,1.0,0.2977372461843455,0.11516181796341145,0.30634896253003313,0.19118714456662167,0.624082885698947,0.1352345609229299,0.14830906030591065,-1.0240465258487863,,False
4.694778955791158,3.3576439260128503,0.2382516726524812,1.2043822307526701,2.3120332150219753,3.1254964798708214,3,0.8004593158068257,1.0,0.28996623243337305,0.11497997215978524,0.30634896253003313,0.1913689903702479,0.624676476100313,0.13523596794433082,0.14830731262333283,-1.0365481775297098,,False
4.704540908181636,3.3485176326855948,0.22963090369098568,1.1774823123588094,2.4314272913338932,3.2339875296286835,3,0.8001027775043674,1.0,0.28210466453692584,0.11473780002583694,0.30634896253003313,0.1916111625041962,0.6254669868040159,0.13523724538869605,0.14830556368466577,-1.0287860071238484,,False
4.714302860572114,3.236617201725714,0.22082968920979124,1.001340741121222,2.2667326930887803,3.0936803677120137,3,0.7997587281625297,0.9655172413793104,0.2741558752220651,0.11443211965458949,0.30634896253003313,0.19191684287544364,0.6264648043540508,0.13523840972014403,0.14830389441696243,-0.9115398034180576,,False
4.724064812962593,3.3654219428812175,0.21214767324732978,0.7865708820352975,1.9414556453620366,2.8949698869555722,3,0.7994180917154116,0.9655172413793104,0.2661236463615845,0.11405964446126399,0.30634896253003313,0.19228931806876914,0.6276806569890634,0.13523947854516866,0.14830238253966818,-1.0579378410216003,,False
4.73382676535307,3.443513753449852,0.20387214534803785,0.6718240712996769,1.7858265292436712,2.643207007042257,3,0.7990904084004572,1.0,0.25801223839063636,0.1136169853449876,0.30634896253003313,0.19273197718504553,0.6291256075859925,0.13524047015047416,0.14830110048099482,-1.1428211355283262,,False
4.743588717743548,3.3485176326855943,0.1962566649261331,0.6543064739653177,1.8426263569826467,2.5552776618909046,3,0.7987849439641432,1.0,0.24982642043838432,0.11310065369176557,0.30634896253003313,0.19324830883826755,0.6308110438576149,0.13524140305034377,0.1483001134674142,-1.0394236104035615,,False
4.753350670134027,3.3711045993081328,0.18949706409656356,0.6368710464286833,1.7101597733523772,2.4850037383395174,3,0.7985042103987785,1.0,0.24157150102739566,0.11250706531050532,0.30634896253003313,0.19384189721952783,0.6327486655043736,0.13524229556438444,0.14829947784001346,-1.0674740682987256,,False
4.763112622524504,3.328169685589631,0.1837083330442834,0.6195171753056732,1.5689121640191015,2.3930383412712337,3,0.79825034682989,1.0,0.2332533591637468,0.11183254539816304,0.30634896253003313,0.1945164171318701,0.6349504680068911,0.13524316544198553,0.1482992396459512,-1.0223528410140406,,False
4.772874574914983,3.2669821852166194,0.17890742396895912,0.731575260769449,1.8743953021225486,2.7691897204146025,3,0.7980250996591463,1.0,0.2248784756081852,0.11107333463373284,0.30634896253003313,0.1952756278963003,0.637428722733658,0.13524402954442935,0.14829943354520264,-0.9568854766041364,,False
4.782636527305461,3.259204168348252,0.17500702418313235,0.8700736907253512,2.0278079988132163,2.9953240284223366,3,0.7978298091036643,1.0,0.21645396408339856,0.11022559650364265,0.30634896253003313,0.19612336602639047,0.6401959530290996,0.13524490358989116,0.1483000820625139,-0.9511607481677238,,False
4.792398479695939,3.2317306689644627,0.17182312767437402,0.9410117688756552,2.1078724346892694,3.0213411320848698,3,0.797665402099304,1.0,0.20798760213434953,0.10928542596292067,0.30634896253003313,0.19706353656711245,0.6432649059413518,0.13524580196113836,0.14830119520251664,-0.9234962540877154,,False
4.802160432086417,3.246634238120656,0.16909541290012906,0.8202692157783451,2.0263593658517722,2.9269554683295467,3,0.7975323914306941,1.0,0.19948786131818108,0.1082488595370282,0.30634896253003313,0.19810010299300493,0.6466485192473406,0.13524673757106245,0.1483027704329487,-0.9432722616176473,,False
4.811922384476895,3.193682288007213,0.1665158924141202,0.6730220621252956,1.8734479155449248,2.8314020316619835,3,0.7974308808509849,1.0,0.19096393635746656,0.10711188696823665,0.30634896253003313,0.19923707556179648,0.6503598834360803,0.13524772177762112,0.14830479302760793,-0.8873230859486396,,False
4.821684336867373,3.414039513026634,0.16375980879715427,0.6633826759260426,1.7814292358898833,2.730119846257638,3,0.7973605758620506,1.0,0.1824257728461125,0.10587046450757483,0.30634896253003313,0.20047849802245832,0.6544121983204179,0.13524876433754443,0.1483072367477674,-1.1369157883524799,,False
