record_type,members,member_count,persistence_neighbor_score
triplet,"[""K_plus"", ""B0"", ""Z""]",3,0.025
triplet,"[""K_plus"", ""B0"", ""Higgs""]",3,0.025
triplet,"[""K_plus"", ""Bs0"", ""Z""]",3,0.025
triplet,"[""K_plus"", ""Bs0"", ""Higgs""]",3,0.025
triplet,"[""K_short"", ""eta"", ""D_plus""]",3,0.025
triplet,"[""K_short"", ""D_plus"", ""Upsilon_1S""]",3,0.025
triplet,"[""K_long"", ""D0"", ""W""]",3,0.025
triplet,"[""K_long"", ""D0"", ""Z""]",3,0.025
triplet,"[""eta"", ""rho_770"", ""omega_782""]",3,0.025
triplet,"[""eta"", ""rho_770"", ""top""]",3,0.025
triplet,"[""eta"", ""phi_1020"", ""J_psi""]",3,0.025
triplet,"[""rho_770"", ""W"", ""Z""]",3,0.025
triplet,"[""omega_782"", ""Ds_plus"", ""J_psi""]",3,0.025
triplet,"[""B0"", ""W"", ""Higgs""]",3,0.025
triplet,"[""Bs0"", ""Z"", ""Higgs""]",3,0.025
triplet,"[""muon"", ""tau"", ""Sigma_plus""]",3,0.020833333333333332
triplet,"[""muon"", ""tau"", ""omega_782""]",3,0.020833333333333332
triplet,"[""muon"", ""Lambda"", ""K_long""]",3,0.020833333333333332
triplet,"[""muon"", ""Lambda"", ""B0""]",3,0.020833333333333332
triplet,"[""muon"", ""Lambda"", ""Z""]",3,0.020833333333333332
triplet,"[""muon"", ""Xi_minus"", ""Delta_1232""]",3,0.020833333333333332
triplet,"[""muon"", ""Xi_minus"", ""eta""]",3,0.020833333333333332
triplet,"[""muon"", ""Omega_minus"", ""Delta_1232""]",3,0.020833333333333332
triplet,"[""muon"", ""Delta_1232"", ""D0""]",3,0.020833333333333332
triplet,"[""muon"", ""Delta_1232"", ""B0""]",3,0.020833333333333332
triplet,"[""muon"", ""Delta_1232"", ""Bs0""]",3,0.020833333333333332
triplet,"[""muon"", ""K_plus"", ""phi_1020""]",3,0.020833333333333332
triplet,"[""muon"", ""rho_770"", ""Upsilon_1S""]",3,0.020833333333333332
triplet,"[""muon"", ""D0"", ""Upsilon_1S""]",3,0.020833333333333332
triplet,"[""muon"", ""Ds_plus"", ""Z""]",3,0.020833333333333332
triplet,"[""muon"", ""J_psi"", ""W""]",3,0.020833333333333332
triplet,"[""muon"", ""J_psi"", ""Z""]",3,0.020833333333333332
triplet,"[""muon"", ""Z"", ""Higgs""]",3,0.020833333333333332
triplet,"[""tau"", ""Lambda"", ""rho_770""]",3,0.020833333333333332
triplet,"[""tau"", ""Xi_minus"", ""pi_plus""]",3,0.020833333333333332
triplet,"[""tau"", ""Xi_minus"", ""Upsilon_1S""]",3,0.020833333333333332
triplet,"[""tau"", ""pi0"", ""B0""]",3,0.020833333333333332
triplet,"[""tau"", ""pi0"", ""Bs0""]",3,0.020833333333333332
triplet,"[""tau"", ""pi_plus"", ""K_short""]",3,0.020833333333333332
triplet,"[""tau"", ""pi_plus"", ""B_plus""]",3,0.020833333333333332
triplet,"[""tau"", ""K_long"", ""rho_770""]",3,0.020833333333333332
triplet,"[""neutron"", ""Lambda"", ""rho_770""]",3,0.020833333333333332
triplet,"[""neutron"", ""Omega_minus"", ""pi_plus""]",3,0.020833333333333332
triplet,"[""neutron"", ""Omega_minus"", ""Bs0""]",3,0.020833333333333332
triplet,"[""neutron"", ""Delta_1232"", ""eta""]",3,0.020833333333333332
triplet,"[""neutron"", ""K_plus"", ""rho_770""]",3,0.020833333333333332
triplet,"[""neutron"", ""K_short"", ""top""]",3,0.020833333333333332
triplet,"[""neutron"", ""eta"", ""rho_770""]",3,0.020833333333333332
triplet,"[""neutron"", ""rho_770"", ""Bs0""]",3,0.020833333333333332
triplet,"[""neutron"", ""omega_782"", ""Upsilon_1S""]",3,0.020833333333333332
triplet,"[""neutron"", ""D0"", ""W""]",3,0.020833333333333332
triplet,"[""neutron"", ""D0"", ""Z""]",3,0.020833333333333332
triplet,"[""neutron"", ""Bs0"", ""Upsilon_1S""]",3,0.020833333333333332
triplet,"[""Lambda"", ""Delta_1232"", ""eta""]",3,0.020833333333333332
triplet,"[""Lambda"", ""Delta_1232"", ""B0""]",3,0.020833333333333332
triplet,"[""Lambda"", ""pi0"", ""Ds_plus""]",3,0.020833333333333332
triplet,"[""Lambda"", ""K_plus"", ""Upsilon_1S""]",3,0.020833333333333332
triplet,"[""Lambda"", ""eta"", ""D0""]",3,0.020833333333333332
triplet,"[""Lambda"", ""J_psi"", ""W""]",3,0.020833333333333332
triplet,"[""Sigma_plus"", ""pi0"", ""J_psi""]",3,0.020833333333333332
triplet,"[""Sigma_plus"", ""pi_plus"", ""rho_770""]",3,0.020833333333333332
triplet,"[""Sigma_plus"", ""K_long"", ""eta""]",3,0.020833333333333332
triplet,"[""Sigma_plus"", ""K_long"", ""omega_782""]",3,0.020833333333333332
triplet,"[""Sigma_plus"", ""D_plus"", ""Higgs""]",3,0.020833333333333332
triplet,"[""Xi_minus"", ""Delta_1232"", ""B0""]",3,0.020833333333333332
triplet,"[""Xi_minus"", ""Delta_1232"", ""Bs0""]",3,0.020833333333333332
triplet,"[""Xi_minus"", ""pi0"", ""pi_plus""]",3,0.020833333333333332
triplet,"[""Xi_minus"", ""K_plus"", ""J_psi""]",3,0.020833333333333332
triplet,"[""Xi_minus"", ""K_plus"", ""Z""]",3,0.020833333333333332
triplet,"[""Xi_minus"", ""K_plus"", ""top""]",3,0.020833333333333332
triplet,"[""Xi_minus"", ""K_long"", ""D_plus""]",3,0.020833333333333332
triplet,"[""Xi_minus"", ""omega_782"", ""B_plus""]",3,0.020833333333333332
triplet,"[""Xi_minus"", ""omega_782"", ""B0""]",3,0.020833333333333332
triplet,"[""Xi_minus"", ""B0"", ""W""]",3,0.020833333333333332
triplet,"[""Xi_minus"", ""B0"", ""Z""]",3,0.020833333333333332
triplet,"[""Xi_minus"", ""Bs0"", ""W""]",3,0.020833333333333332
triplet,"[""Xi_minus"", ""Bs0"", ""Z""]",3,0.020833333333333332
triplet,"[""Xi_minus"", ""W"", ""Higgs""]",3,0.020833333333333332
triplet,"[""Omega_minus"", ""pi0"", ""Z""]",3,0.020833333333333332
triplet,"[""Omega_minus"", ""pi_plus"", ""J_psi""]",3,0.020833333333333332
triplet,"[""Omega_minus"", ""pi_plus"", ""W""]",3,0.020833333333333332
triplet,"[""Omega_minus"", ""pi_plus"", ""Higgs""]",3,0.020833333333333332
triplet,"[""Omega_minus"", ""rho_770"", ""phi_1020""]",3,0.020833333333333332
triplet,"[""Delta_1232"", ""K_long"", ""phi_1020""]",3,0.020833333333333332
triplet,"[""Delta_1232"", ""phi_1020"", ""D0""]",3,0.020833333333333332
triplet,"[""Delta_1232"", ""phi_1020"", ""Ds_plus""]",3,0.020833333333333332
triplet,"[""Delta_1232"", ""phi_1020"", ""B0""]",3,0.020833333333333332
triplet,"[""Delta_1232"", ""phi_1020"", ""Bs0""]",3,0.020833333333333332
triplet,"[""pi0"", ""pi_plus"", ""Z""]",3,0.020833333333333332
triplet,"[""pi0"", ""K_plus"", ""B_plus""]",3,0.020833333333333332
triplet,"[""pi0"", ""K_short"", ""D_plus""]",3,0.020833333333333332
triplet,"[""pi0"", ""rho_770"", ""omega_782""]",3,0.020833333333333332
triplet,"[""pi_plus"", ""phi_1020"", ""Bs0""]",3,0.020833333333333332
triplet,"[""pi_plus"", ""B_plus"", ""Upsilon_1S""]",3,0.020833333333333332
triplet,"[""pi_plus"", ""Bs0"", ""Upsilon_1S""]",3,0.020833333333333332
triplet,"[""K_plus"", ""rho_770"", ""Upsilon_1S""]",3,0.020833333333333332
triplet,"[""K_plus"", ""D_plus"", ""top""]",3,0.020833333333333332
triplet,"[""K_plus"", ""B_plus"", ""W""]",3,0.020833333333333332
triplet,"[""K_plus"", ""B_plus"", ""Z""]",3,0.020833333333333332
triplet,"[""K_plus"", ""B0"", ""W""]",3,0.020833333333333332
triplet,"[""K_plus"", ""Bs0"", ""W""]",3,0.020833333333333332
triplet,"[""K_short"", ""eta"", ""Z""]",3,0.020833333333333332
triplet,"[""K_short"", ""D_plus"", ""Z""]",3,0.020833333333333332
triplet,"[""K_short"", ""D_plus"", ""Higgs""]",3,0.020833333333333332
triplet,"[""K_short"", ""Ds_plus"", ""top""]",3,0.020833333333333332
triplet,"[""K_long"", ""eta"", ""D_plus""]",3,0.020833333333333332
triplet,"[""K_long"", ""omega_782"", ""Ds_plus""]",3,0.020833333333333332
triplet,"[""K_long"", ""phi_1020"", ""Upsilon_1S""]",3,0.020833333333333332
triplet,"[""K_long"", ""Ds_plus"", ""top""]",3,0.020833333333333332
triplet,"[""eta"", ""D_plus"", ""Z""]",3,0.020833333333333332
triplet,"[""rho_770"", ""phi_1020"", ""Z""]",3,0.020833333333333332
triplet,"[""omega_782"", ""D0"", ""Higgs""]",3,0.020833333333333332
triplet,"[""phi_1020"", ""J_psi"", ""Higgs""]",3,0.020833333333333332
triplet,"[""phi_1020"", ""W"", ""Z""]",3,0.020833333333333332
triplet,"[""D_plus"", ""B0"", ""Bs0""]",3,0.020833333333333332
triplet,"[""Ds_plus"", ""J_psi"", ""top""]",3,0.020833333333333332
triplet,"[""Ds_plus"", ""Higgs"", ""top""]",3,0.020833333333333332
triplet,"[""B0"", ""Z"", ""Higgs""]",3,0.020833333333333332
triplet,"[""muon"", ""tau"", ""rho_770""]",3,0.016666666666666666
triplet,"[""muon"", ""tau"", ""top""]",3,0.016666666666666666
triplet,"[""muon"", ""Lambda"", ""W""]",3,0.016666666666666666
triplet,"[""muon"", ""Sigma_plus"", ""B0""]",3,0.016666666666666666
triplet,"[""muon"", ""Sigma_plus"", ""Bs0""]",3,0.016666666666666666
triplet,"[""muon"", ""Omega_minus"", ""Ds_plus""]",3,0.016666666666666666
triplet,"[""muon"", ""Delta_1232"", ""phi_1020""]",3,0.016666666666666666
triplet,"[""muon"", ""K_plus"", ""rho_770""]",3,0.016666666666666666
triplet,"[""muon"", ""phi_1020"", ""D0""]",3,0.016666666666666666
triplet,"[""muon"", ""J_psi"", ""top""]",3,0.016666666666666666
triplet,"[""muon"", ""W"", ""Higgs""]",3,0.016666666666666666
triplet,"[""tau"", ""neutron"", ""Lambda""]",3,0.016666666666666666
triplet,"[""tau"", ""neutron"", ""B0""]",3,0.016666666666666666
triplet,"[""tau"", ""Lambda"", ""phi_1020""]",3,0.016666666666666666
triplet,"[""tau"", ""Delta_1232"", ""K_plus""]",3,0.016666666666666666
triplet,"[""tau"", ""K_plus"", ""phi_1020""]",3,0.016666666666666666
triplet,"[""tau"", ""K_plus"", ""Upsilon_1S""]",3,0.016666666666666666
triplet,"[""tau"", ""eta"", ""B_plus""]",3,0.016666666666666666
triplet,"[""tau"", ""omega_782"", ""Bs0""]",3,0.016666666666666666
triplet,"[""tau"", ""omega_782"", ""Higgs""]",3,0.016666666666666666
triplet,"[""tau"", ""J_psi"", ""Bs0""]",3,0.016666666666666666
triplet,"[""tau"", ""B_plus"", ""Z""]",3,0.016666666666666666
triplet,"[""neutron"", ""Xi_minus"", ""K_plus""]",3,0.016666666666666666
triplet,"[""neutron"", ""Xi_minus"", ""B_plus""]",3,0.016666666666666666
triplet,"[""neutron"", ""Xi_minus"", ""B0""]",3,0.016666666666666666
triplet,"[""neutron"", ""Xi_minus"", ""Bs0""]",3,0.016666666666666666
triplet,"[""neutron"", ""Omega_minus"", ""pi0""]",3,0.016666666666666666
triplet,"[""neutron"", ""Omega_minus"", ""B0""]",3,0.016666666666666666
triplet,"[""neutron"", ""pi0"", ""pi_plus""]",3,0.016666666666666666
triplet,"[""neutron"", ""pi_plus"", ""J_psi""]",3,0.016666666666666666
triplet,"[""neutron"", ""pi_plus"", ""W""]",3,0.016666666666666666
triplet,"[""neutron"", ""K_long"", ""Ds_plus""]",3,0.016666666666666666
triplet,"[""neutron"", ""K_long"", ""J_psi""]",3,0.016666666666666666
triplet,"[""neutron"", ""K_long"", ""W""]",3,0.016666666666666666
triplet,"[""neutron"", ""K_long"", ""Z""]",3,0.016666666666666666
triplet,"[""neutron"", ""K_long"", ""Higgs""]",3,0.016666666666666666
triplet,"[""neutron"", ""rho_770"", ""B_plus""]",3,0.016666666666666666
triplet,"[""neutron"", ""rho_770"", ""B0""]",3,0.016666666666666666
triplet,"[""neutron"", ""omega_782"", ""B_plus""]",3,0.016666666666666666
triplet,"[""neutron"", ""D0"", ""top""]",3,0.016666666666666666
triplet,"[""neutron"", ""Ds_plus"", ""B0""]",3,0.016666666666666666
triplet,"[""neutron"", ""Ds_plus"", ""Bs0""]",3,0.016666666666666666
triplet,"[""neutron"", ""J_psi"", ""W""]",3,0.016666666666666666
triplet,"[""neutron"", ""J_psi"", ""Z""]",3,0.016666666666666666
triplet,"[""Lambda"", ""Delta_1232"", ""phi_1020""]",3,0.016666666666666666
triplet,"[""Lambda"", ""Delta_1232"", ""Ds_plus""]",3,0.016666666666666666
triplet,"[""Lambda"", ""pi0"", ""Bs0""]",3,0.016666666666666666
triplet,"[""Lambda"", ""K_plus"", ""Ds_plus""]",3,0.016666666666666666
triplet,"[""Lambda"", ""J_psi"", ""Z""]",3,0.016666666666666666
triplet,"[""Lambda"", ""B_plus"", ""Z""]",3,0.016666666666666666
triplet,"[""Sigma_plus"", ""K_long"", ""J_psi""]",3,0.016666666666666666
triplet,"[""Sigma_plus"", ""eta"", ""omega_782""]",3,0.016666666666666666
triplet,"[""Xi_minus"", ""Delta_1232"", ""phi_1020""]",3,0.016666666666666666
triplet,"[""Xi_minus"", ""pi0"", ""phi_1020""]",3,0.016666666666666666
triplet,"[""Xi_minus"", ""pi0"", ""D0""]",3,0.016666666666666666
triplet,"[""Xi_minus"", ""K_plus"", ""omega_782""]",3,0.016666666666666666
triplet,"[""Xi_minus"", ""K_plus"", ""phi_1020""]",3,0.016666666666666666
triplet,"[""Xi_minus"", ""K_plus"", ""W""]",3,0.016666666666666666
triplet,"[""Xi_minus"", ""rho_770"", ""B_plus""]",3,0.016666666666666666
triplet,"[""Xi_minus"", ""omega_782"", ""Bs0""]",3,0.016666666666666666
triplet,"[""Xi_minus"", ""omega_782"", ""Higgs""]",3,0.016666666666666666
triplet,"[""Xi_minus"", ""phi_1020"", ""B_plus""]",3,0.016666666666666666
triplet,"[""Xi_minus"", ""B_plus"", ""W""]",3,0.016666666666666666
triplet,"[""Xi_minus"", ""B_plus"", ""Z""]",3,0.016666666666666666
triplet,"[""Xi_minus"", ""B_plus"", ""top""]",3,0.016666666666666666
triplet,"[""Xi_minus"", ""B0"", ""top""]",3,0.016666666666666666
triplet,"[""Xi_minus"", ""Bs0"", ""top""]",3,0.016666666666666666
triplet,"[""Xi_minus"", ""Z"", ""Higgs""]",3,0.016666666666666666
triplet,"[""Omega_minus"", ""Delta_1232"", ""pi_plus""]",3,0.016666666666666666
triplet,"[""Omega_minus"", ""pi0"", ""Higgs""]",3,0.016666666666666666
triplet,"[""Omega_minus"", ""pi_plus"", ""rho_770""]",3,0.016666666666666666
triplet,"[""Omega_minus"", ""pi_plus"", ""omega_782""]",3,0.016666666666666666
triplet,"[""Omega_minus"", ""pi_plus"", ""phi_1020""]",3,0.016666666666666666
triplet,"[""Omega_minus"", ""pi_plus"", ""Z""]",3,0.016666666666666666
triplet,"[""Omega_minus"", ""K_plus"", ""phi_1020""]",3,0.016666666666666666
triplet,"[""Omega_minus"", ""K_long"", ""B_plus""]",3,0.016666666666666666
triplet,"[""Omega_minus"", ""K_long"", ""Upsilon_1S""]",3,0.016666666666666666
triplet,"[""Omega_minus"", ""eta"", ""B0""]",3,0.016666666666666666
triplet,"[""Omega_minus"", ""eta"", ""top""]",3,0.016666666666666666
triplet,"[""Omega_minus"", ""D0"", ""Upsilon_1S""]",3,0.016666666666666666
triplet,"[""Omega_minus"", ""B0"", ""Upsilon_1S""]",3,0.016666666666666666
triplet,"[""Omega_minus"", ""B0"", ""top""]",3,0.016666666666666666
triplet,"[""Omega_minus"", ""Bs0"", ""Z""]",3,0.016666666666666666
triplet,"[""Omega_minus"", ""Bs0"", ""top""]",3,0.016666666666666666
triplet,"[""Delta_1232"", ""pi_plus"", ""phi_1020""]",3,0.016666666666666666
triplet,"[""Delta_1232"", ""pi_plus"", ""B0""]",3,0.016666666666666666
triplet,"[""Delta_1232"", ""pi_plus"", ""Bs0""]",3,0.016666666666666666
triplet,"[""Delta_1232"", ""K_plus"", ""phi_1020""]",3,0.016666666666666666
triplet,"[""Delta_1232"", ""K_short"", ""Upsilon_1S""]",3,0.016666666666666666
triplet,"[""Delta_1232"", ""K_long"", ""Upsilon_1S""]",3,0.016666666666666666
triplet,"[""Delta_1232"", ""phi_1020"", ""B_plus""]",3,0.016666666666666666
triplet,"[""pi0"", ""pi_plus"", ""D0""]",3,0.016666666666666666
triplet,"[""pi0"", ""K_short"", ""omega_782""]",3,0.016666666666666666
triplet,"[""pi0"", ""K_short"", ""top""]",3,0.016666666666666666
triplet,"[""pi0"", ""K_long"", ""omega_782""]",3,0.016666666666666666
triplet,"[""pi0"", ""K_long"", ""top""]",3,0.016666666666666666
triplet,"[""pi0"", ""rho_770"", ""D_plus""]",3,0.016666666666666666
triplet,"[""pi0"", ""phi_1020"", ""B_plus""]",3,0.016666666666666666
triplet,"[""pi_plus"", ""rho_770"", ""Higgs""]",3,0.016666666666666666
triplet,"[""pi_plus"", ""B_plus"", ""Z""]",3,0.016666666666666666
triplet,"[""pi_plus"", ""B0"", ""Upsilon_1S""]",3,0.016666666666666666
triplet,"[""K_plus"", ""eta"", ""D0""]",3,0.016666666666666666
triplet,"[""K_plus"", ""rho_770"", ""J_psi""]",3,0.016666666666666666
triplet,"[""K_plus"", ""Ds_plus"", ""J_psi""]",3,0.016666666666666666
triplet,"[""K_plus"", ""B_plus"", ""top""]",3,0.016666666666666666
triplet,"[""K_plus"", ""W"", ""Higgs""]",3,0.016666666666666666
triplet,"[""K_plus"", ""Z"", ""Higgs""]",3,0.016666666666666666
triplet,"[""K_short"", ""rho_770"", ""D_plus""]",3,0.016666666666666666
triplet,"[""K_short"", ""phi_1020"", ""D_plus""]",3,0.016666666666666666
triplet,"[""K_short"", ""D_plus"", ""J_psi""]",3,0.016666666666666666
triplet,"[""K_short"", ""D_plus"", ""W""]",3,0.016666666666666666
triplet,"[""K_short"", ""B0"", ""Bs0""]",3,0.016666666666666666
triplet,"[""K_long"", ""eta"", ""omega_782""]",3,0.016666666666666666
triplet,"[""K_long"", ""rho_770"", ""phi_1020""]",3,0.016666666666666666
triplet,"[""K_long"", ""J_psi"", ""W""]",3,0.016666666666666666
triplet,"[""K_long"", ""J_psi"", ""Z""]",3,0.016666666666666666
triplet,"[""eta"", ""D_plus"", ""W""]",3,0.016666666666666666
triplet,"[""eta"", ""B_plus"", ""top""]",3,0.016666666666666666
triplet,"[""eta"", ""B0"", ""top""]",3,0.016666666666666666
triplet,"[""rho_770"", ""omega_782"", ""D0""]",3,0.016666666666666666
triplet,"[""rho_770"", ""omega_782"", ""D_plus""]",3,0.016666666666666666
triplet,"[""rho_770"", ""Ds_plus"", ""J_psi""]",3,0.016666666666666666
triplet,"[""rho_770"", ""Bs0"", ""Higgs""]",3,0.016666666666666666
triplet,"[""omega_782"", ""D0"", ""J_psi""]",3,0.016666666666666666
triplet,"[""omega_782"", ""Ds_plus"", ""Higgs""]",3,0.016666666666666666
triplet,"[""D0"", ""Higgs"", ""top""]",3,0.016666666666666666
triplet,"[""J_psi"", ""B_plus"", ""W""]",3,0.016666666666666666
triplet,"[""J_psi"", ""B0"", ""W""]",3,0.016666666666666666
triplet,"[""J_psi"", ""Bs0"", ""W""]",3,0.016666666666666666
triplet,"[""muon"", ""neutron"", ""D0""]",3,0.0125
triplet,"[""muon"", ""neutron"", ""Ds_plus""]",3,0.0125
triplet,"[""muon"", ""neutron"", ""Upsilon_1S""]",3,0.0125
triplet,"[""muon"", ""Lambda"", ""omega_782""]",3,0.0125
triplet,"[""muon"", ""Lambda"", ""top""]",3,0.0125
triplet,"[""muon"", ""Sigma_plus"", ""Delta_1232""]",3,0.0125
triplet,"[""muon"", ""Xi_minus"", ""D_plus""]",3,0.0125
triplet,"[""muon"", ""pi_plus"", ""D0""]",3,0.0125
triplet,"[""muon"", ""eta"", ""Higgs""]",3,0.0125
triplet,"[""muon"", ""D0"", ""B_plus""]",3,0.0125
triplet,"[""muon"", ""B_plus"", ""Z""]",3,0.0125
triplet,"[""tau"", ""neutron"", ""pi0""]",3,0.0125
triplet,"[""tau"", ""neutron"", ""rho_770""]",3,0.0125
triplet,"[""tau"", ""neutron"", ""B_plus""]",3,0.0125
triplet,"[""tau"", ""Lambda"", ""Delta_1232""]",3,0.0125
triplet,"[""tau"", ""Xi_minus"", ""W""]",3,0.0125
triplet,"[""tau"", ""Xi_minus"", ""Z""]",3,0.0125
triplet,"[""tau"", ""Omega_minus"", ""J_psi""]",3,0.0125
triplet,"[""tau"", ""Delta_1232"", ""B0""]",3,0.0125
triplet,"[""tau"", ""Delta_1232"", ""Bs0""]",3,0.0125
triplet,"[""tau"", ""pi0"", ""B_plus""]",3,0.0125
triplet,"[""tau"", ""pi_plus"", ""eta""]",3,0.0125
triplet,"[""tau"", ""pi_plus"", ""W""]",3,0.0125
triplet,"[""tau"", ""pi_plus"", ""Z""]",3,0.0125
triplet,"[""tau"", ""K_long"", ""B_plus""]",3,0.0125
triplet,"[""tau"", ""eta"", ""B0""]",3,0.0125
triplet,"[""tau"", ""eta"", ""Bs0""]",3,0.0125
triplet,"[""tau"", ""rho_770"", ""omega_782""]",3,0.0125
triplet,"[""tau"", ""rho_770"", ""Higgs""]",3,0.0125
triplet,"[""tau"", ""rho_770"", ""top""]",3,0.0125
triplet,"[""tau"", ""omega_782"", ""B_plus""]",3,0.0125
triplet,"[""tau"", ""omega_782"", ""B0""]",3,0.0125
triplet,"[""tau"", ""phi_1020"", ""B0""]",3,0.0125
triplet,"[""tau"", ""phi_1020"", ""Bs0""]",3,0.0125
triplet,"[""tau"", ""J_psi"", ""B_plus""]",3,0.0125
triplet,"[""tau"", ""J_psi"", ""B0""]",3,0.0125
triplet,"[""tau"", ""B_plus"", ""Higgs""]",3,0.0125
triplet,"[""tau"", ""B_plus"", ""top""]",3,0.0125
triplet,"[""tau"", ""B0"", ""top""]",3,0.0125
triplet,"[""tau"", ""Bs0"", ""Z""]",3,0.0125
triplet,"[""tau"", ""Bs0"", ""Higgs""]",3,0.0125
triplet,"[""tau"", ""Bs0"", ""top""]",3,0.0125
triplet,"[""neutron"", ""Lambda"", ""Delta_1232""]",3,0.0125
triplet,"[""neutron"", ""Lambda"", ""Ds_plus""]",3,0.0125
triplet,"[""neutron"", ""Xi_minus"", ""pi_plus""]",3,0.0125
triplet,"[""neutron"", ""Xi_minus"", ""rho_770""]",3,0.0125
triplet,"[""neutron"", ""Omega_minus"", ""B_plus""]",3,0.0125
triplet,"[""neutron"", ""Delta_1232"", ""phi_1020""]",3,0.0125
triplet,"[""neutron"", ""Delta_1232"", ""Ds_plus""]",3,0.0125
triplet,"[""neutron"", ""Delta_1232"", ""Upsilon_1S""]",3,0.0125
triplet,"[""neutron"", ""pi0"", ""rho_770""]",3,0.0125
triplet,"[""neutron"", ""pi0"", ""W""]",3,0.0125
triplet,"[""neutron"", ""K_plus"", ""B_plus""]",3,0.0125
triplet,"[""neutron"", ""K_plus"", ""top""]",3,0.0125
triplet,"[""neutron"", ""K_short"", ""rho_770""]",3,0.0125
triplet,"[""neutron"", ""K_short"", ""W""]",3,0.0125
triplet,"[""neutron"", ""K_long"", ""B0""]",3,0.0125
triplet,"[""neutron"", ""eta"", ""J_psi""]",3,0.0125
triplet,"[""neutron"", ""eta"", ""B_plus""]",3,0.0125
triplet,"[""neutron"", ""rho_770"", ""omega_782""]",3,0.0125
triplet,"[""neutron"", ""rho_770"", ""D0""]",3,0.0125
triplet,"[""neutron"", ""rho_770"", ""D_plus""]",3,0.0125
triplet,"[""neutron"", ""rho_770"", ""Ds_plus""]",3,0.0125
triplet,"[""neutron"", ""rho_770"", ""Higgs""]",3,0.0125
triplet,"[""neutron"", ""omega_782"", ""B0""]",3,0.0125
triplet,"[""neutron"", ""phi_1020"", ""J_psi""]",3,0.0125
triplet,"[""neutron"", ""phi_1020"", ""B_plus""]",3,0.0125
triplet,"[""neutron"", ""phi_1020"", ""Upsilon_1S""]",3,0.0125
triplet,"[""neutron"", ""D0"", ""B_plus""]",3,0.0125
triplet,"[""neutron"", ""D0"", ""Upsilon_1S""]",3,0.0125
triplet,"[""neutron"", ""D_plus"", ""J_psi""]",3,0.0125
triplet,"[""neutron"", ""B_plus"", ""Upsilon_1S""]",3,0.0125
triplet,"[""neutron"", ""B_plus"", ""top""]",3,0.0125
triplet,"[""neutron"", ""B0"", ""W""]",3,0.0125
triplet,"[""neutron"", ""B0"", ""top""]",3,0.0125
triplet,"[""neutron"", ""Bs0"", ""W""]",3,0.0125
triplet,"[""neutron"", ""Bs0"", ""Z""]",3,0.0125
triplet,"[""neutron"", ""Bs0"", ""top""]",3,0.0125
triplet,"[""neutron"", ""Upsilon_1S"", ""W""]",3,0.0125
triplet,"[""neutron"", ""W"", ""Higgs""]",3,0.0125
triplet,"[""Lambda"", ""Delta_1232"", ""pi0""]",3,0.0125
triplet,"[""Lambda"", ""Delta_1232"", ""K_plus""]",3,0.0125
triplet,"[""Lambda"", ""pi_plus"", ""eta""]",3,0.0125
triplet,"[""Lambda"", ""K_plus"", ""eta""]",3,0.0125
triplet,"[""Lambda"", ""K_plus"", ""rho_770""]",3,0.0125
triplet,"[""Lambda"", ""K_plus"", ""omega_782""]",3,0.0125
triplet,"[""Lambda"", ""K_plus"", ""phi_1020""]",3,0.0125
triplet,"[""Lambda"", ""K_plus"", ""Z""]",3,0.0125
triplet,"[""Lambda"", ""K_plus"", ""Higgs""]",3,0.0125
triplet,"[""Lambda"", ""K_plus"", ""top""]",3,0.0125
triplet,"[""Lambda"", ""K_short"", ""Ds_plus""]",3,0.0125
triplet,"[""Lambda"", ""eta"", ""J_psi""]",3,0.0125
triplet,"[""Lambda"", ""omega_782"", ""J_psi""]",3,0.0125
triplet,"[""Lambda"", ""omega_782"", ""Higgs""]",3,0.0125
triplet,"[""Lambda"", ""D0"", ""J_psi""]",3,0.0125
triplet,"[""Lambda"", ""D0"", ""Z""]",3,0.0125
triplet,"[""Lambda"", ""D0"", ""Higgs""]",3,0.0125
triplet,"[""Lambda"", ""B_plus"", ""W""]",3,0.0125
triplet,"[""Lambda"", ""Higgs"", ""top""]",3,0.0125
triplet,"[""Sigma_plus"", ""Delta_1232"", ""phi_1020""]",3,0.0125
triplet,"[""Sigma_plus"", ""pi0"", ""W""]",3,0.0125
triplet,"[""Sigma_plus"", ""pi_plus"", ""phi_1020""]",3,0.0125
triplet,"[""Sigma_plus"", ""K_long"", ""top""]",3,0.0125
triplet,"[""Sigma_plus"", ""eta"", ""rho_770""]",3,0.0125
triplet,"[""Sigma_plus"", ""eta"", ""top""]",3,0.0125
triplet,"[""Sigma_plus"", ""rho_770"", ""omega_782""]",3,0.0125
triplet,"[""Sigma_plus"", ""rho_770"", ""B0""]",3,0.0125
triplet,"[""Sigma_plus"", ""rho_770"", ""Bs0""]",3,0.0125
triplet,"[""Sigma_plus"", ""rho_770"", ""top""]",3,0.0125
triplet,"[""Sigma_plus"", ""D0"", ""J_psi""]",3,0.0125
triplet,"[""Sigma_plus"", ""B0"", ""Higgs""]",3,0.0125
triplet,"[""Sigma_plus"", ""Bs0"", ""Higgs""]",3,0.0125
triplet,"[""Xi_minus"", ""Delta_1232"", ""omega_782""]",3,0.0125
triplet,"[""Xi_minus"", ""Delta_1232"", ""B_plus""]",3,0.0125
triplet,"[""Xi_minus"", ""pi0"", ""K_long""]",3,0.0125
