peak_rank,peak_base,peak_score,expression,n,constant_value,absolute_error,relative_error,match_rank_for_peak
227,3.7088217643528703,0.0333744970716033,n*pi,2,6.283185307179586,2.574363542826716,0.6941189699569995,24
227,3.7088217643528703,0.0333744970716033,sqrt(n*pi),13,6.390673242833443,2.6818514784805725,0.7231006634659652,25
227,3.7088217643528703,0.0333744970716033,n*phi,4,6.47213595499958,2.7633141906467094,0.7450652434166956,26
227,3.7088217643528703,0.0333744970716033,sqrt(n*pi),14,6.631915043956542,2.9230932796036715,0.7881460650654115,27
227,3.7088217643528703,0.0333744970716033,phi^n,4,6.854101966249686,3.1452802018968153,0.8480537490713351,28
227,3.7088217643528703,0.0333744970716033,sqrt(n*pi),15,6.864684246478267,3.1558624821253964,0.8509070218627892,29
227,3.7088217643528703,0.0333744970716033,sqrt(n*pi),16,7.0898154036220635,3.3809936392691933,0.9116085522807867,30
227,3.7088217643528703,0.0333744970716033,sqrt(n*pi),17,7.308014443816219,3.599192679463349,0.9704409939719361,31
227,3.7088217643528703,0.0333744970716033,e^n,2,7.3890560989306495,3.6802343345777793,0.9922920454010874,32
227,3.7088217643528703,0.0333744970716033,sqrt(n*pi),18,7.519884823893001,3.811063059540131,1.0275670554379148,33
227,3.7088217643528703,0.0333744970716033,sqrt(n*pi),19,7.7259472181866515,4.017125453833781,1.0831271247500094,34
227,3.7088217643528703,0.0333744970716033,sqrt(n*pi),20,7.926654595212022,4.217832830859152,1.1372433346349,35
227,3.7088217643528703,0.0333744970716033,n*phi,5,8.090169943749475,4.381348179396604,1.1813315542708693,36
227,3.7088217643528703,0.0333744970716033,n*e,3,8.154845485377136,4.4460237210242655,1.1987698529373856,37
227,3.7088217643528703,0.0333744970716033,n*pi,3,9.42477796076938,5.715956196416509,1.5411784549354992,38
227,3.7088217643528703,0.0333744970716033,n*phi,6,9.70820393249937,5.999382168146499,1.6175978651250433,39
227,3.7088217643528703,0.0333744970716033,pi^n,2,9.869604401089358,6.160782636736488,1.6611158551620087,40
227,3.7088217643528703,0.0333744970716033,n*e,4,10.87312731383618,7.16430554948331,1.9316931372498474,41
227,3.7088217643528703,0.0333744970716033,phi^n,5,11.090169943749476,7.381348179396606,1.9902137790340897,42
227,3.7088217643528703,0.0333744970716033,n*phi,7,11.326237921249264,7.617416156896394,2.0538641759792173,43
227,3.7088217643528703,0.0333744970716033,n*pi,4,12.566370614359172,8.857548850006303,2.3882379399139992,44
227,3.7088217643528703,0.0333744970716033,n*phi,8,12.94427190999916,9.23545014564629,2.490130486833391,45
227,3.7088217643528703,0.0333744970716033,n*e,5,13.591409142295225,9.882587377942354,2.6646164215623087,46
227,3.7088217643528703,0.0333744970716033,n*phi,9,14.562305898749054,10.853484134396183,2.9263967976875644,47
227,3.7088217643528703,0.0333744970716033,n*pi,5,15.707963267948966,11.999141503596096,3.235297424892499,48
227,3.7088217643528703,0.0333744970716033,n*phi,10,16.18033988749895,12.47151812314608,3.362663108541739,49
227,3.7088217643528703,0.0333744970716033,n*e,6,16.30969097075427,12.600869206401402,3.3975397058747716,50
227,3.7088217643528703,0.0333744970716033,n*phi,11,17.798373876248846,14.089552111895976,3.7989294193959133,51
227,3.7088217643528703,0.0333744970716033,phi^n,6,17.944271909999163,14.235450145646293,3.8382675281054253,52
227,3.7088217643528703,0.0333744970716033,n*pi,6,18.84955592153876,15.14073415718589,4.082356909870999,53
227,3.7088217643528703,0.0333744970716033,n*e,7,19.027972799213316,15.319151034860447,4.130462990187233,54
227,3.7088217643528703,0.0333744970716033,n*phi,12,19.41640786499874,15.70758610064587,4.235195730250087,55
227,3.7088217643528703,0.0333744970716033,e^n,3,20.085536923187664,16.376715158834795,4.415611263997278,56
227,3.7088217643528703,0.0333744970716033,n*phi,13,21.034441853748632,17.325620089395763,4.67146204110426,57
227,3.7088217643528703,0.0333744970716033,n*e,8,21.74625462767236,18.03743286331949,4.863386274499695,58
227,3.7088217643528703,0.0333744970716033,n*pi,7,21.991148575128552,18.282326810775682,4.929416394849499,59
227,3.7088217643528703,0.0333744970716033,n*phi,14,22.65247584249853,18.94365407814566,5.107728351958435,60
227,3.7088217643528703,0.0333744970716033,n*phi,15,24.270509831248425,20.561688066895556,5.543994662812609,61
227,3.7088217643528703,0.0333744970716033,n*e,9,24.464536456131405,20.755714691778536,5.596309558812156,62
227,3.7088217643528703,0.0333744970716033,n*pi,8,25.132741228718345,21.423919464365476,5.7764758798279985,63
227,3.7088217643528703,0.0333744970716033,n*phi,16,25.88854381999832,22.17972205564545,5.980260973666782,64
227,3.7088217643528703,0.0333744970716033,n*e,10,27.18281828459045,23.47399652023758,6.329232843124618,65
227,3.7088217643528703,0.0333744970716033,n*phi,17,27.50657780874821,23.797756044395342,6.4165272845209556,66
227,3.7088217643528703,0.0333744970716033,n*pi,9,28.274333882308138,24.56551211795527,6.623535364806498,67
227,3.7088217643528703,0.0333744970716033,phi^n,7,29.03444185374864,25.32562008939577,6.828481307139515,68
227,3.7088217643528703,0.0333744970716033,n*phi,18,29.12461179749811,25.41579003314524,6.85279359537513,69
227,3.7088217643528703,0.0333744970716033,n*e,11,29.901100113049495,26.192278348696625,7.06215612743708,70
227,3.7088217643528703,0.0333744970716033,n*phi,19,30.742645786248005,27.033824021895136,7.289059906229304,71
227,3.7088217643528703,0.0333744970716033,pi^n,3,31.006276680299816,27.297454915946947,7.360142020928286,72
227,3.7088217643528703,0.0333744970716033,n*pi,10,31.41592653589793,27.707104771545062,7.470594849784998,73
227,3.7088217643528703,0.0333744970716033,n*phi,20,32.3606797749979,28.65185801064503,7.725326217083477,74
227,3.7088217643528703,0.0333744970716033,n*e,12,32.61938194150854,28.910560177155674,7.795079411749543,75
227,3.7088217643528703,0.0333744970716033,n*pi,11,34.55751918948772,30.84869742513485,8.317654334763496,76
227,3.7088217643528703,0.0333744970716033,n*e,13,35.337663769967584,31.628842005614715,8.528002696062003,77
227,3.7088217643528703,0.0333744970716033,n*pi,12,37.69911184307752,33.99029007872465,9.164713819741998,78
227,3.7088217643528703,0.0333744970716033,n*e,14,38.05594559842663,34.34712383407376,9.260925980374466,79
227,3.7088217643528703,0.0333744970716033,n*e,15,40.77422742688567,37.065405662532804,9.993849264686927,80
227,3.7088217643528703,0.0333744970716033,n*pi,13,40.840704496667314,37.131882732314445,10.011773304720498,81
227,3.7088217643528703,0.0333744970716033,n*e,16,43.49250925534472,39.78368749099185,10.72677254899939,82
227,3.7088217643528703,0.0333744970716033,n*pi,14,43.982297150257104,40.273475385904234,10.858832789698997,83
227,3.7088217643528703,0.0333744970716033,n*e,17,46.21079108380377,42.5019693194509,11.459695833311853,84
227,3.7088217643528703,0.0333744970716033,phi^n,8,46.978713763747805,43.269891999394936,11.666748835244942,85
227,3.7088217643528703,0.0333744970716033,n*pi,15,47.12388980384689,43.415068039494024,11.705892274677495,86
227,3.7088217643528703,0.0333744970716033,n*e,18,48.92907291226281,45.22025114790994,12.192619117624313,87
227,3.7088217643528703,0.0333744970716033,n*pi,16,50.26548245743669,46.55666069308382,12.552951759655997,88
227,3.7088217643528703,0.0333744970716033,n*e,19,51.64735474072186,47.93853297636899,12.925542401936776,89
227,3.7088217643528703,0.0333744970716033,n*pi,17,53.40707511102649,49.69825334667362,13.400011244634497,90
227,3.7088217643528703,0.0333744970716033,n*e,20,54.3656365691809,50.65681480482803,13.658465686249237,91
227,3.7088217643528703,0.0333744970716033,e^n,4,54.59815003314423,50.88932826879136,13.721157688921924,92
227,3.7088217643528703,0.0333744970716033,n*pi,18,56.548667764616276,52.83984600026341,14.247070729612997,93
227,3.7088217643528703,0.0333744970716033,n*pi,19,59.690260418206066,55.981438653853196,15.094130214591495,94
227,3.7088217643528703,0.0333744970716033,n*pi,20,62.83185307179586,59.12303130744299,15.941189699569996,95
227,3.7088217643528703,0.0333744970716033,phi^n,9,76.01315561749645,72.30433385314358,19.495230142384457,96
227,3.7088217643528703,0.0333744970716033,pi^n,4,97.40909103400242,93.70026926964954,25.264160755915626,97
227,3.7088217643528703,0.0333744970716033,phi^n,10,122.99186938124426,119.28304761689138,32.161978977629396,98
227,3.7088217643528703,0.0333744970716033,e^n,5,148.41315910257657,144.7043373382237,39.01625543967661,99
227,3.7088217643528703,0.0333744970716033,phi^n,11,199.0050249987407,195.29620323438783,52.65720912001385,100
227,3.7088217643528703,0.0333744970716033,pi^n,5,306.0196847852814,302.31086302092854,81.5112944834859,101
227,3.7088217643528703,0.0333744970716033,phi^n,12,321.996894379985,318.28807261563213,85.81918809764326,102
227,3.7088217643528703,0.0333744970716033,e^n,6,403.428793492735,399.7199717283821,107.77546000464835,103
227,3.7088217643528703,0.0333744970716033,phi^n,13,521.0019193787257,517.2930976143729,139.47639721765714,104
227,3.7088217643528703,0.0333744970716033,phi^n,14,842.9988137587108,839.2899919943579,226.2955853153004,105
227,3.7088217643528703,0.0333744970716033,pi^n,6,961.3891935753043,957.6803718109514,258.21687658750335,106
227,3.7088217643528703,0.0333744970716033,e^n,7,1096.6331584284583,1092.9243366641053,294.6823563129093,107
227,3.7088217643528703,0.0333744970716033,phi^n,15,1364.0007331374366,1360.2919113730836,366.7719825329575,108
227,3.7088217643528703,0.0333744970716033,phi^n,16,2206.9995468961474,2203.2907251317947,594.067567848258,109
227,3.7088217643528703,0.0333744970716033,e^n,8,2980.957987041727,2977.2491652773742,802.7479761613339,110
227,3.7088217643528703,0.0333744970716033,pi^n,7,3020.2932277767914,3016.5844060124386,813.3538351737925,111
227,3.7088217643528703,0.0333744970716033,phi^n,17,3571.000280033584,3567.2914582692315,961.8395503812156,112
227,3.7088217643528703,0.0333744970716033,phi^n,18,5777.999826929732,5774.291005165379,1556.9071182294736,113
227,3.7088217643528703,0.0333744970716033,e^n,9,8103.08392757538,8099.3751058110265,2183.813518260087,114
227,3.7088217643528703,0.0333744970716033,phi^n,19,9349.000106963316,9345.291285198964,2519.7466686106895,115
227,3.7088217643528703,0.0333744970716033,pi^n,8,9488.53101607057,9484.822194306218,2557.3680260046594,116
227,3.7088217643528703,0.0333744970716033,phi^n,20,15126.999933893048,15123.291112128696,4077.653786840163,117
227,3.7088217643528703,0.0333744970716033,e^n,10,22026.465794806703,22022.75697304235,5937.93888525807,118
227,3.7088217643528703,0.0333744970716033,pi^n,9,29809.0993334462,29805.390511681846,8036.350195675258,119
227,3.7088217643528703,0.0333744970716033,e^n,11,59874.14171519778,59870.432893433426,16142.70965212583,120
227,3.7088217643528703,0.0333744970716033,pi^n,10,93648.04747608298,93644.33865431864,25249.080329061882,121
227,3.7088217643528703,0.0333744970716033,e^n,12,162754.79141900383,162751.08259723947,43882.152591292535,122
227,3.7088217643528703,0.0333744970716033,pi^n,11,294204.01797389047,294200.30915212614,79324.46686433295,123
227,3.7088217643528703,0.0333744970716033,e^n,13,442413.3920089202,442409.68318715587,119285.77626440597,124
227,3.7088217643528703,0.0333744970716033,pi^n,12,924269.1815233737,924265.4727016094,249207.30394356896,125
227,3.7088217643528703,0.0333744970716033,e^n,14,1202604.2841647759,1202600.5753430114,324254.07629499445,126
227,3.7088217643528703,0.0333744970716033,pi^n,13,2903677.270613282,2903673.561791518,782909.9768826886,127
227,3.7088217643528703,0.0333744970716033,e^n,15,3269017.372472108,3269013.6636503437,881415.6816782847,128
227,3.7088217643528703,0.0333744970716033,e^n,16,8886110.520507865,8886106.8116861,2395937.949106752,129
227,3.7088217643528703,0.0333744970716033,pi^n,14,9122171.181754349,9122167.472932585,2459586.3733894625,130
227,3.7088217643528703,0.0333744970716033,e^n,17,24154952.753575277,24154949.04475351,6512836.307454144,131
227,3.7088217643528703,0.0333744970716033,pi^n,15,28658145.969387982,28658142.260566216,7727020.62310255,132
227,3.7088217643528703,0.0333744970716033,e^n,18,65659969.13733045,65659965.428508684,17703726.304562736,133
227,3.7088217643528703,0.0333744970716033,pi^n,16,90032220.84293322,90032217.13411146,24275153.365268454,134
227,3.7088217643528703,0.0333744970716033,e^n,19,178482300.96318707,178482297.2543653,48123719.22798711,135
227,3.7088217643528703,0.0333744970716033,pi^n,17,282844563.5865329,282844559.8777111,76262645.61868557,136
227,3.7088217643528703,0.0333744970716033,e^n,20,485165195.40978974,485165191.70096797,130813833.21358433,137
227,3.7088217643528703,0.0333744970716033,pi^n,18,888582403.0712627,888582399.362441,239586169.36057705,138
227,3.7088217643528703,0.0333744970716033,pi^n,19,2791563949.5978436,2791563945.889022,752682151.7065016,139
227,3.7088217643528703,0.0333744970716033,pi^n,20,8769956796.082693,8769956792.37387,2364620720.430896,140
228,1.522144428885777,0.0273853785291851,n*phi,1,1.618033988749895,0.09588955986411785,0.06299636095262645,1
228,1.522144428885777,0.0273853785291851,phi^n,1,1.618033988749895,0.09588955986411785,0.06299636095262645,2
228,1.522144428885777,0.0273853785291851,sqrt(n*pi),1,1.7724538509055159,0.2503094220197388,0.16444525057518194,3
228,1.522144428885777,0.0273853785291851,sqrt(n*pi),2,2.5066282746310002,0.9844838457452232,0.6467742660043593,4
228,1.522144428885777,0.0273853785291851,phi^n,2,2.618033988749895,1.0958895598641178,0.7199642419388012,5
228,1.522144428885777,0.0273853785291851,n*e,1,2.718281828459045,1.196137399573268,0.7858238527659632,6
228,1.522144428885777,0.0273853785291851,e^n,1,2.718281828459045,1.196137399573268,0.7858238527659632,7
228,1.522144428885777,0.0273853785291851,sqrt(n*pi),3,3.0699801238394655,1.5478356949536884,1.0168783366284877,8
228,1.522144428885777,0.0273853785291851,n*pi,1,3.141592653589793,1.619448224704016,1.0639254685506199,9
228,1.522144428885777,0.0273853785291851,pi^n,1,3.141592653589793,1.619448224704016,1.0639254685506199,10
228,1.522144428885777,0.0273853785291851,n*phi,2,3.23606797749979,1.7139235486140127,1.1259927219052528,11
228,1.522144428885777,0.0273853785291851,sqrt(n*pi),4,3.5449077018110318,2.0227632729252547,1.328890501150364,12
228,1.522144428885777,0.0273853785291851,sqrt(n*pi),5,3.963327297606011,2.441182868720234,1.603778736362883,13
228,1.522144428885777,0.0273853785291851,phi^n,3,4.23606797749979,2.7139235486140127,1.7829606028914275,14
228,1.522144428885777,0.0273853785291851,sqrt(n*pi),6,4.3416075273496055,2.8194630984638285,1.8522966973164958,15
228,1.522144428885777,0.0273853785291851,sqrt(n*pi),7,4.689472099834751,3.1673276709489744,2.0808325483722236,16
228,1.522144428885777,0.0273853785291851,n*phi,3,4.854101966249685,3.3319575373639077,2.1889890828578795,17
228,1.522144428885777,0.0273853785291851,sqrt(n*pi),8,5.0132565492620005,3.4911121203762234,2.2935485320087188,18
228,1.522144428885777,0.0273853785291851,sqrt(n*pi),9,5.317361552716548,3.795217123830771,2.4933357517255463,19
228,1.522144428885777,0.0273853785291851,n*e,2,5.43656365691809,3.914419228032313,2.5716477055319262,20
228,1.522144428885777,0.0273853785291851,sqrt(n*pi),10,5.604991216397929,4.0828467875121515,2.6822992023830685,21
228,1.522144428885777,0.0273853785291851,sqrt(n*pi),11,5.878564381674128,4.35641995278835,2.8620279850692536,22
228,1.522144428885777,0.0273853785291851,sqrt(n*pi),12,6.139960247678931,4.617815818793154,3.033756673256976,23
228,1.522144428885777,0.0273853785291851,n*pi,2,6.283185307179586,4.761040878293809,3.1278509371012393,24
228,1.522144428885777,0.0273853785291851,sqrt(n*pi),13,6.390673242833443,4.868528813947666,3.1984670584193324,25
228,1.522144428885777,0.0273853785291851,n*phi,4,6.47213595499958,4.949991526113802,3.2519854438105056,26
228,1.522144428885777,0.0273853785291851,sqrt(n*pi),14,6.631915043956542,5.109770615070765,3.356955173308463,27
228,1.522144428885777,0.0273853785291851,phi^n,4,6.854101966249686,5.331957537363909,3.5029248448302295,28
228,1.522144428885777,0.0273853785291851,sqrt(n*pi),15,6.864684246478267,5.34253981759249,3.5098770630480023,29
228,1.522144428885777,0.0273853785291851,sqrt(n*pi),16,7.0898154036220635,5.567670974736286,3.6577810023007276,30
228,1.522144428885777,0.0273853785291851,sqrt(n*pi),17,7.308014443816219,5.785870014930442,3.801130763370299,31
228,1.522144428885777,0.0273853785291851,e^n,2,7.3890560989306495,5.866911670044873,3.854372527802439,32
228,1.522144428885777,0.0273853785291851,sqrt(n*pi),18,7.519884823893001,5.997740395007224,3.940322798013078,33
228,1.522144428885777,0.0273853785291851,sqrt(n*pi),19,7.7259472181866515,6.203802789300875,4.075699172543116,34
228,1.522144428885777,0.0273853785291851,sqrt(n*pi),20,7.926654595212022,6.404510166326245,4.2075574727257665,35
228,1.522144428885777,0.0273853785291851,n*phi,5,8.090169943749475,6.568025514863697,4.314981804763132,36
228,1.522144428885777,0.0273853785291851,n*e,3,8.154845485377136,6.632701056491358,4.35747155829789,37
228,1.522144428885777,0.0273853785291851,n*pi,3,9.42477796076938,7.902633531883602,5.19177640565186,38
228,1.522144428885777,0.0273853785291851,n*phi,6,9.70820393249937,8.186059503613592,5.377978165715758,39
228,1.522144428885777,0.0273853785291851,pi^n,2,9.869604401089358,8.34745997220358,5.484013089555499,40
228,1.522144428885777,0.0273853785291851,n*e,4,10.87312731383618,9.350982884950403,6.1432954110638525,41
228,1.522144428885777,0.0273853785291851,phi^n,5,11.090169943749476,9.568025514863699,6.2858854477216575,42
228,1.522144428885777,0.0273853785291851,n*phi,7,11.326237921249264,9.804093492363487,6.440974526668385,43
228,1.522144428885777,0.0273853785291851,n*pi,4,12.566370614359172,11.044226185473395,7.2557018742024795,44
228,1.522144428885777,0.0273853785291851,n*phi,8,12.94427190999916,11.422127481113382,7.503970887621011,45
228,1.522144428885777,0.0273853785291851,n*e,5,13.591409142295225,12.069264713409448,7.929119263829816,46
228,1.522144428885777,0.0273853785291851,n*phi,9,14.562305898749054,13.040161469863277,8.566967248573638,47
228,1.522144428885777,0.0273853785291851,n*pi,5,15.707963267948966,14.185818839063188,9.3196273427531,48
228,1.522144428885777,0.0273853785291851,n*phi,10,16.18033988749895,14.658195458613172,9.629963609526264,49
228,1.522144428885777,0.0273853785291851,n*e,6,16.30969097075427,14.787546541868494,9.71494311659578,50
228,1.522144428885777,0.0273853785291851,n*phi,11,17.798373876248846,16.276229447363068,10.692959970478892,51
228,1.522144428885777,0.0273853785291851,phi^n,6,17.944271909999163,16.422127481113385,10.788810292551887,52
228,1.522144428885777,0.0273853785291851,n*pi,6,18.84955592153876,17.32741149265298,11.38355281130372,53
228,1.522144428885777,0.0273853785291851,n*e,7,19.027972799213316,17.50582837032754,11.500766969361743,54
228,1.522144428885777,0.0273853785291851,n*phi,12,19.41640786499874,17.89426343611296,11.755956331431516,55
228,1.522144428885777,0.0273853785291851,e^n,3,20.085536923187664,18.563392494301887,12.19555263089617,56
228,1.522144428885777,0.0273853785291851,n*phi,13,21.034441853748632,19.512297424862854,12.818952692384142,57
228,1.522144428885777,0.0273853785291851,n*e,8,21.74625462767236,20.224110198786583,13.286590822127705,58
228,1.522144428885777,0.0273853785291851,n*pi,7,21.991148575128552,20.469004146242774,13.447478279854339,59
228,1.522144428885777,0.0273853785291851,n*phi,14,22.65247584249853,21.13033141361275,13.88194905333677,60
228,1.522144428885777,0.0273853785291851,n*phi,15,24.270509831248425,22.748365402362648,14.944945414289398,61
228,1.522144428885777,0.0273853785291851,n*e,9,24.464536456131405,22.942392027245628,15.072414674893668,62
228,1.522144428885777,0.0273853785291851,n*pi,8,25.132741228718345,23.610596799832567,15.511403748404959,63
228,1.522144428885777,0.0273853785291851,n*phi,16,25.88854381999832,24.36639939111254,16.007941775242024,64
228,1.522144428885777,0.0273853785291851,n*e,10,27.18281828459045,25.660673855704673,16.85823852765963,65
228,1.522144428885777,0.0273853785291851,n*phi,17,27.50657780874821,25.984433379862434,17.07093813619465,66
228,1.522144428885777,0.0273853785291851,n*pi,9,28.274333882308138,26.75218945342236,17.575329216955577,67
228,1.522144428885777,0.0273853785291851,phi^n,7,29.03444185374864,27.51229742486286,18.074695740273544,68
228,1.522144428885777,0.0273853785291851,n*phi,18,29.12461179749811,27.60246736861233,18.133934497147276,69
228,1.522144428885777,0.0273853785291851,n*e,11,29.901100113049495,28.378955684163717,18.644062380425595,70
228,1.522144428885777,0.0273853785291851,n*phi,19,30.742645786248005,29.220501357362227,19.196930858099904,71
228,1.522144428885777,0.0273853785291851,pi^n,3,31.006276680299816,29.48413225141404,19.370127887927612,72
228,1.522144428885777,0.0273853785291851,n*pi,10,31.41592653589793,29.893782107012154,19.6392546855062,73
228,1.522144428885777,0.0273853785291851,n*phi,20,32.3606797749979,30.83853534611212,20.25992721905253,74
228,1.522144428885777,0.0273853785291851,n*e,12,32.61938194150854,31.097237512622765,20.42988623319156,75
228,1.522144428885777,0.0273853785291851,n*pi,11,34.55751918948772,33.03537476060195,21.703180154056817,76
228,1.522144428885777,0.0273853785291851,n*e,13,35.337663769967584,33.81551934108181,22.21571008595752,77
228,1.522144428885777,0.0273853785291851,n*pi,12,37.69911184307752,36.17696741419174,23.767105622607442,78
228,1.522144428885777,0.0273853785291851,n*e,14,38.05594559842663,36.53380116954086,24.001533938723487,79
228,1.522144428885777,0.0273853785291851,n*e,15,40.77422742688567,39.2520829979999,25.78735779148945,80
228,1.522144428885777,0.0273853785291851,n*pi,13,40.840704496667314,39.31856006778154,25.831031091158064,81
228,1.522144428885777,0.0273853785291851,n*e,16,43.49250925534472,41.97036482645895,27.573181644255413,82
228,1.522144428885777,0.0273853785291851,n*pi,14,43.982297150257104,42.46015272137133,27.89495655970868,83
228,1.522144428885777,0.0273853785291851,n*e,17,46.21079108380377,44.688646654917996,29.35900549702138,84
228,1.522144428885777,0.0273853785291851,phi^n,8,46.978713763747805,45.45656933486203,29.863506032825438,85
228,1.522144428885777,0.0273853785291851,n*pi,15,47.12388980384689,45.60174537496112,29.958882028259296,86
228,1.522144428885777,0.0273853785291851,n*e,18,48.92907291226281,47.40692848337704,31.14482934978734,87
228,1.522144428885777,0.0273853785291851,n*pi,16,50.26548245743669,48.743338028550916,32.02280749680992,88
228,1.522144428885777,0.0273853785291851,n*e,19,51.64735474072186,50.125210311836085,32.9306532025533,89
228,1.522144428885777,0.0273853785291851,n*pi,17,53.40707511102649,51.88493068214071,34.08673296536054,90
228,1.522144428885777,0.0273853785291851,n*e,20,54.3656365691809,52.843492140295126,34.71647705531927,91
228,1.522144428885777,0.0273853785291851,e^n,4,54.59815003314423,53.076005604258455,34.86923093304001,92
228,1.522144428885777,0.0273853785291851,n*pi,18,56.548667764616276,55.0265233357305,36.15065843391116,93
228,1.522144428885777,0.0273853785291851,n*pi,19,59.690260418206066,58.16811598932029,38.214583902461776,94
228,1.522144428885777,0.0273853785291851,n*pi,20,62.83185307179586,61.30970864291009,40.2785093710124,95
228,1.522144428885777,0.0273853785291851,phi^n,9,76.01315561749645,74.49101118861067,48.93820177309898,96
228,1.522144428885777,0.0273853785291851,pi^n,4,97.40909103400242,95.88694660511663,62.99464412539795,97
228,1.522144428885777,0.0273853785291851,phi^n,10,122.99186938124426,121.46972495235848,79.80170780592441,98
228,1.522144428885777,0.0273853785291851,e^n,5,148.41315910257657,146.8910146736908,96.50267864608372,99
228,1.522144428885777,0.0273853785291851,phi^n,11,199.0050249987407,197.48288056985493,129.7399095790234,100
228,1.522144428885777,0.0273853785291851,pi^n,5,306.0196847852814,304.49754035639563,200.04510385344344,101
228,1.522144428885777,0.0273853785291851,phi^n,12,321.996894379985,320.4747499510992,210.54161738494784,102
228,1.522144428885777,0.0273853785291851,e^n,6,403.428793492735,401.9066490638492,264.03975958973115,103
228,1.522144428885777,0.0273853785291851,phi^n,13,521.0019193787257,519.4797749498399,341.2815269639712,104
228,1.522144428885777,0.0273853785291851,phi^n,14,842.9988137587108,841.476669329825,552.8231443489191,105
228,1.522144428885777,0.0273853785291851,pi^n,6,961.3891935753043,959.8670491464185,630.6018213061749,106
228,1.522144428885777,0.0273853785291851,e^n,7,1096.6331584284583,1095.1110139995726,719.4527623119203,107
228,1.522144428885777,0.0273853785291851,phi^n,15,1364.0007331374366,1362.478588708551,895.1046713128904,108
228,1.522144428885777,0.0273853785291851,phi^n,16,2206.9995468961474,2205.4774024672615,1448.9278156618095,109
228,1.522144428885777,0.0273853785291851,e^n,8,2980.957987041727,2979.435842612841,1957.393652055616,110
228,1.522144428885777,0.0273853785291851,pi^n,7,3020.2932277767914,3018.7710833479055,1983.2356418094123,111
228,1.522144428885777,0.0273853785291851,phi^n,17,3571.000280033584,3569.4781356046983,2345.0324869747,112
228,1.522144428885777,0.0273853785291851,phi^n,18,5777.999826929732,5776.477682500847,3794.9603026365103,113
228,1.522144428885777,0.0273853785291851,e^n,9,8103.08392757538,8101.561783146494,5322.465877352327,114
228,1.522144428885777,0.0273853785291851,phi^n,19,9349.000106963316,9347.47796253443,6140.99278961121,115
228,1.522144428885777,0.0273853785291851,pi^n,8,9488.53101607057,9487.008871641685,6232.660115299478,116
228,1.522144428885777,0.0273853785291851,phi^n,20,15126.999933893048,15125.477789464163,9936.95309224772,117
228,1.522144428885777,0.0273853785291851,e^n,10,22026.465794806703,22024.943650377816,14469.680558828617,118
228,1.522144428885777,0.0273853785291851,pi^n,9,29809.0993334462,29807.577189017313,19582.62082320054,119
228,1.522144428885777,0.0273853785291851,e^n,11,59874.14171519778,59872.6195707689,39334.388008499416,120
228,1.522144428885777,0.0273853785291851,pi^n,10,93648.04747608298,93646.52533165409,61522.75930885492,121
228,1.522144428885777,0.0273853785291851,e^n,12,162754.79141900383,162753.26927457494,106923.67043888979,122
228,1.522144428885777,0.0273853785291851,pi^n,11,294204.01797389047,294202.4958294616,193281.59026592528,123
228,1.522144428885777,0.0273853785291851,e^n,13,442413.3920089202,442411.86986449134,290650.38866800617,124
228,1.522144428885777,0.0273853785291851,pi^n,12,924269.1815233737,924267.6593789448,607214.1656462369,125
228,1.522144428885777,0.0273853785291851,e^n,14,1202604.2841647759,1202602.762020347,790071.3882326282,126
228,1.522144428885777,0.0273853785291851,pi^n,13,2903677.270613282,2903675.748468853,1907621.703542527,127
228,1.522144428885777,0.0273853785291851,e^n,15,3269017.372472108,3269015.850327679,2147638.416099993,128
228,1.522144428885777,0.0273853785291851,e^n,16,8886110.520507865,8886108.998363435,5837888.198867005,129
228,1.522144428885777,0.0273853785291851,pi^n,14,9122171.181754349,9122169.65960992,5992972.471270303,130
228,1.522144428885777,0.0273853785291851,e^n,17,24154952.753575277,24154951.231430847,15869027.125837514,131
228,1.522144428885777,0.0273853785291851,pi^n,15,28658145.969387982,28658144.447243553,18827480.430501305,132
228,1.522144428885777,0.0273853785291851,e^n,18,65659969.13733045,65659967.61518602,43136489.78976961,133
228,1.522144428885777,0.0273853785291851,pi^n,16,90032220.84293322,90032219.3207888,59148276.34766115,134
228,1.522144428885777,0.0273853785291851,e^n,19,178482300.96318707,178482299.44104263,117257138.05732168,135
228,1.522144428885777,0.0273853785291851,pi^n,17,282844563.5865329,282844562.06438845,185819792.58790386,136
228,1.522144428885777,0.0273853785291851,e^n,20,485165195.40978974,485165193.8876453,318737949.3566129,137
228,1.522144428885777,0.0273853785291851,pi^n,18,888582403.0712627,888582401.5491183,583770097.4273304,138
228,1.522144428885777,0.0273853785291851,pi^n,19,2791563949.5978436,2791563948.0756993,1833967851.604692,139
228,1.522144428885777,0.0273853785291851,pi^n,20,8769956796.082693,8769956794.560549,5761579931.662748,140
229,39.232566513302665,0.0297283167463552,n*e,14,38.05594559842663,1.1766209148760325,0.029990923853454077,1
229,39.232566513302665,0.0297283167463552,n*pi,12,37.69911184307752,1.5334546702251473,0.03908626955886752,2
229,39.232566513302665,0.0297283167463552,n*e,15,40.77422742688567,1.5416609135830086,0.03929543872844196,3
229,39.232566513302665,0.0297283167463552,n*pi,13,40.840704496667314,1.6081379833646494,0.040989874644560276,4
229,39.232566513302665,0.0297283167463552,n*e,13,35.337663769967584,3.8949027433350807,0.09927728643535029,5
