base,score,prominence,width,rank
11.821004200840166,0.0392978760425455,0.014392183807959699,0.019523904780955448,136
7.340268053610722,0.0430733851584108,0.014338885158649096,0.029285857171434948,137
14.407921584316862,0.0323852389442267,0.014057895132944701,0.019523904780955448,138
5.192638527705541,0.0335209725723073,0.013620261993913002,0.019523904780955448,139
19.366993398679732,0.0370302431940555,0.013598312862739097,0.09761952390478967,140
6.403120624124825,0.041538540466477,0.013567010295580103,0.03904780956191267,141
16.145549109821964,0.0432576770869415,0.013537408506507496,0.08785757151430218,142
6.432406481296259,0.0414768865254565,0.013505356354559604,0.019523904780955448,143
1.7661932386477297,0.0327868329769854,0.013457400474275297,0.019523904780956558,144
22.42248449689938,0.0294836968904645,0.013167758858727802,0.1073814762952594,145
16.56531306261252,0.047376908860307,0.013136717719677102,0.048809761952391284,146
2.322624524904981,0.036381105463564,0.013047781973434296,0.019523904780955892,147
7.71122224444889,0.0455015253246026,0.013035965271197304,0.029285857171434948,148
14.076015203040606,0.0481208853526467,0.013026103157414898,0.029285857171430507,149
4.714302860572114,0.0292277545304755,0.0129481224326835,0.02928585717143406,150
6.715503100620124,0.0437593006350623,0.012941702168331404,0.019523904780956336,151
1.3366673334666932,0.0374370113353652,0.012927417893521101,0.019523904780956114,152
3.132866573314663,0.0343044994436284,0.0126432093783082,0.019523904780956336,153
2.146909381876375,0.02850437228734,0.012553772042531,0.029285857171434504,154
23.28153630726145,0.029907705945085,0.012498881382131,0.13666733346669346,155
8.687417483496699,0.03109642118509,0.012444228692749502,0.019523904780957224,156
5.563592718543709,0.0285108757776877,0.0124196985375911,0.019523904780956336,157
8.375035007001399,0.0420285995121457,0.0123625059117853,0.02928585717143406,158
3.562392478495699,0.0418924835002464,0.012357066899235002,0.02928585717143406,159
4.226205241048209,0.0351286151823194,0.012281482165206796,0.019523904780956336,160
40.64804960992198,0.0441198639397758,0.012196998518471502,0.38071614322864633,161
2.469053810762152,0.0296562755102831,0.012011521389990398,0.019523904780955892,162
3.66001200240048,0.0417806054135839,0.0118618331700195,0.019523904780955448,163
