variant,base,top_4_symmetry_score
finite_lifetime_only,18.150550550550548,0.01923076758282721
finite_lifetime_only,18.199399399399397,0.018929297987409957
finite_lifetime_only,18.248248248248245,0.03716394634575404
finite_lifetime_only,18.297097097097094,0.03159142656711953
finite_lifetime_only,18.345945945945942,0.0325970900637019
finite_lifetime_only,18.394794794794795,0.03350062923581707
finite_lifetime_only,18.443643643643643,0.022859883172742863
finite_lifetime_only,18.49249249249249,0.022954345915194168
finite_lifetime_only,18.54134134134134,0.022825387694520187
finite_lifetime_only,18.59019019019019,0.026601241104293658
finite_lifetime_only,18.639039039039037,0.026768344228621545
finite_lifetime_only,18.687887887887886,0.02693681030496548
finite_lifetime_only,18.736736736736734,0.027106656660837596
finite_lifetime_only,18.785585585585583,0.019931787386767263
finite_lifetime_only,18.83443443443443,0.020218254048035057
finite_lifetime_only,18.88328328328328,0.020395946169982995
finite_lifetime_only,18.93213213213213,0.020380619486731928
finite_lifetime_only,18.98098098098098,0.020241642938673223
finite_lifetime_only,19.02982982982983,0.01991055924796979
finite_lifetime_only,19.078678678678678,0.019591487909585772
finite_lifetime_only,19.127527527527526,0.015317500971205704
finite_lifetime_only,19.176376376376375,0.03394738952198915
finite_lifetime_only,19.225225225225223,0.03314697752692548
finite_lifetime_only,19.274074074074072,0.04096015712845696
finite_lifetime_only,19.32292292292292,0.038791739212992865
finite_lifetime_only,19.37177177177177,0.03684919904720844
finite_lifetime_only,19.420620620620618,0.03509898500346555
finite_lifetime_only,19.469469469469466,0.02360284576526597
finite_lifetime_only,19.518318318318315,0.024314272210883763
finite_lifetime_only,19.567167167167167,0.023722857604294836
finite_lifetime_only,19.616016016016015,0.02316182237361724
finite_lifetime_only,19.664864864864864,0.022628882757469194
finite_lifetime_only,19.713713713713712,0.022483197769022453
finite_lifetime_only,19.76256256256256,0.02235126738903742
finite_lifetime_only,19.81141141141141,0.06076358144379474
finite_lifetime_only,19.860260260260258,0.060673835507897886
finite_lifetime_only,19.909109109109107,0.06058472036546808
finite_lifetime_only,19.957957957957955,0.022156786542769508
finite_lifetime_only,20.006806806806804,0.022210645534984298
finite_lifetime_only,20.055655655655652,0.1251895193375356
finite_lifetime_only,20.104504504504504,0.13650756784931672
finite_lifetime_only,20.153353353353353,0.15001523854436535
finite_lifetime_only,20.2022022022022,0.163664704301302
finite_lifetime_only,20.25105105105105,0.1619580564903245
finite_lifetime_only,20.2998998998999,0.14437227231089764
finite_lifetime_only,20.348748748748747,0.13214646176744607
